115964117039,METHOD_PARAMETER_OUT,req: Request,49,BY_VALUE,1,false,164,req,,,1,ANY
115964117040,METHOD_PARAMETER_OUT,res: Response,63,BY_VALUE,2,false,164,res,,,2,ANY
115964117041,METHOD_PARAMETER_OUT,this,38,BY_VALUE,0,false,216,this,,,0,ANY
115964117042,METHOD_PARAMETER_OUT,req: Request,45,BY_VALUE,1,false,216,req,,,1,ANY
115964117043,METHOD_PARAMETER_OUT,res: Response,59,BY_VALUE,2,false,216,res,,,2,ANY
115964117044,METHOD_PARAMETER_OUT,this,34,BY_VALUE,0,false,240,this,,,0,ANY
115964117045,METHOD_PARAMETER_OUT,req: Request,41,BY_VALUE,1,false,240,req,,,1,ANY
115964117046,METHOD_PARAMETER_OUT,res: Response,55,BY_VALUE,2,false,240,res,,,2,ANY
115964117047,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,264,this,,,0,ANY
115964117048,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,264,req,,,1,ANY
115964117049,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,264,res,,,2,ANY
115964117050,METHOD_PARAMETER_OUT,this,40,BY_VALUE,0,false,288,this,,,0,ANY
115964117051,METHOD_PARAMETER_OUT,req: Request,47,BY_VALUE,1,false,288,req,,,1,ANY
115964117052,METHOD_PARAMETER_OUT,res: Response,61,BY_VALUE,2,false,288,res,,,2,ANY
115964117053,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,312,this,,,0,ANY
115964117054,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,312,req,,,1,ANY
115964117055,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,312,res,,,2,ANY
115964117056,METHOD_PARAMETER_OUT,this,33,BY_VALUE,0,false,338,this,,,0,ANY
115964117057,METHOD_PARAMETER_OUT,req: Request,40,BY_VALUE,1,false,338,req,,,1,ANY
115964117058,METHOD_PARAMETER_OUT,res: Response,54,BY_VALUE,2,false,338,res,,,2,ANY
115964117059,METHOD_PARAMETER_OUT,this,47,BY_VALUE,0,false,370,this,,,0,ANY
115964117060,METHOD_PARAMETER_OUT,req: Request,54,BY_VALUE,1,false,370,req,,,1,ANY
115964117061,METHOD_PARAMETER_OUT,res: Response,68,BY_VALUE,2,false,370,res,,,2,ANY
115964117062,METHOD_PARAMETER_OUT,this,42,BY_VALUE,0,false,399,this,,,0,ANY
115964117063,METHOD_PARAMETER_OUT,req: Request,49,BY_VALUE,1,false,399,req,,,1,ANY
115964117064,METHOD_PARAMETER_OUT,res: Response,63,BY_VALUE,2,false,399,res,,,2,ANY
115964117065,METHOD_PARAMETER_OUT,this,45,BY_VALUE,0,false,428,this,,,0,ANY
115964117066,METHOD_PARAMETER_OUT,req: Request,52,BY_VALUE,1,false,428,req,,,1,ANY
115964117067,METHOD_PARAMETER_OUT,res: Response,66,BY_VALUE,2,false,428,res,,,2,ANY
115964117068,METHOD_PARAMETER_OUT,this,48,BY_VALUE,0,false,457,this,,,0,ANY
115964117069,METHOD_PARAMETER_OUT,req: Request,55,BY_VALUE,1,false,457,req,,,1,ANY
115964117070,METHOD_PARAMETER_OUT,res: Response,69,BY_VALUE,2,false,457,res,,,2,ANY
115964117071,METHOD_PARAMETER_OUT,this,34,BY_VALUE,0,false,486,this,,,0,ANY
115964117072,METHOD_PARAMETER_OUT,req: Request,41,BY_VALUE,1,false,486,req,,,1,ANY
115964117073,METHOD_PARAMETER_OUT,res: Response,55,BY_VALUE,2,false,486,res,,,2,ANY
115964117074,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,510,this,,,0,ANY
115964117075,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,510,req,,,1,ANY
115964117076,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,510,res,,,2,ANY
115964117077,METHOD_PARAMETER_OUT,this,39,BY_VALUE,0,false,531,this,,,0,ANY
115964117078,METHOD_PARAMETER_OUT,req: Request,46,BY_VALUE,1,false,531,req,,,1,ANY
115964117079,METHOD_PARAMETER_OUT,res: Response,60,BY_VALUE,2,false,531,res,,,2,ANY
115964117080,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117081,METHOD_PARAMETER_OUT,this,27,BY_VALUE,0,false,110,this,,,0,ANY
115964117082,METHOD_PARAMETER_OUT,row: any,28,BY_VALUE,1,false,110,row,,,1,ANY
115964117083,METHOD_PARAMETER_OUT,this,21,BY_VALUE,0,false,109,this,,,0,ANY
115964117084,METHOD_PARAMETER_OUT,history: { rows: any[] },22,BY_VALUE,1,false,109,history,,,1,controllers/healthScoreController.ts::program:<lambda>0:<lambda>1:<anon-class>0
115964117085,METHOD_PARAMETER_OUT,this,27,BY_VALUE,0,false,125,this,,,0,ANY
115964117086,METHOD_PARAMETER_OUT,row: any,28,BY_VALUE,1,false,125,row,,,1,ANY
115964117087,METHOD_PARAMETER_OUT,this,26,BY_VALUE,0,false,123,this,,,0,ANY
115964117088,METHOD_PARAMETER_OUT,history: { rows: any[] },27,BY_VALUE,1,false,123,history,,,1,controllers/healthScoreController.ts::program:<lambda>0:<lambda>3:<anon-class>2
115964117089,METHOD_PARAMETER_OUT,this,11,BY_VALUE,0,false,141,this,,,0,ANY
115964117090,METHOD_PARAMETER_OUT,date,11,BY_VALUE,1,false,141,date,,,1,__ecma.String
115964117091,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,11,this,,,0,ANY
115964117092,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,11,req,,,1,ANY
115964117093,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,11,res,,,2,ANY
115964117094,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,169,this,,,0,ANY
115964117095,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,169,req,,,1,ANY
115964117096,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,169,res,,,2,ANY
115964117097,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117098,METHOD_PARAMETER_OUT,this,35,BY_VALUE,0,false,12,this,,,0,ANY
115964117099,METHOD_PARAMETER_OUT,req: Request,42,BY_VALUE,1,false,12,req,,,1,ANY
115964117100,METHOD_PARAMETER_OUT,res: Response,56,BY_VALUE,2,false,12,res,,,2,ANY
115964117101,METHOD_PARAMETER_OUT,this,31,BY_VALUE,0,false,48,this,,,0,ANY
115964117102,METHOD_PARAMETER_OUT,req: Request,38,BY_VALUE,1,false,48,req,,,1,ANY
115964117103,METHOD_PARAMETER_OUT,res: Response,52,BY_VALUE,2,false,48,res,,,2,ANY
115964117104,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,85,this,,,0,ANY
115964117105,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,85,req,,,1,ANY
115964117106,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,85,res,,,2,ANY
115964117107,METHOD_PARAMETER_OUT,this,38,BY_VALUE,0,false,133,this,,,0,ANY
115964117108,METHOD_PARAMETER_OUT,req: Request,45,BY_VALUE,1,false,133,req,,,1,ANY
115964117109,METHOD_PARAMETER_OUT,res: Response,59,BY_VALUE,2,false,133,res,,,2,ANY
115964117110,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117111,METHOD_PARAMETER_OUT,this,39,BY_VALUE,0,false,12,this,,,0,ANY
115964117112,METHOD_PARAMETER_OUT,req: Request,46,BY_VALUE,1,false,12,req,,,1,ANY
115964117113,METHOD_PARAMETER_OUT,res: Response,60,BY_VALUE,2,false,12,res,,,2,ANY
115964117114,METHOD_PARAMETER_OUT,this,35,BY_VALUE,0,false,46,this,,,0,ANY
115964117115,METHOD_PARAMETER_OUT,req: Request,42,BY_VALUE,1,false,46,req,,,1,ANY
115964117116,METHOD_PARAMETER_OUT,res: Response,56,BY_VALUE,2,false,46,res,,,2,ANY
115964117117,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117118,METHOD_PARAMETER_OUT,this,32,BY_VALUE,0,false,13,this,,,0,ANY
115964117119,METHOD_PARAMETER_OUT,req: Request,39,BY_VALUE,1,false,13,req,,,1,ANY
115964117120,METHOD_PARAMETER_OUT,res: Response,53,BY_VALUE,2,false,13,res,,,2,ANY
115964117121,METHOD_PARAMETER_OUT,this,28,BY_VALUE,0,false,48,this,,,0,ANY
115964117122,METHOD_PARAMETER_OUT,req: Request,35,BY_VALUE,1,false,48,req,,,1,ANY
115964117123,METHOD_PARAMETER_OUT,res: Response,49,BY_VALUE,2,false,48,res,,,2,ANY
115964117124,METHOD_PARAMETER_OUT,this,34,BY_VALUE,0,false,86,this,,,0,ANY
115964117125,METHOD_PARAMETER_OUT,req: Request,41,BY_VALUE,1,false,86,req,,,1,ANY
115964117126,METHOD_PARAMETER_OUT,res: Response,55,BY_VALUE,2,false,86,res,,,2,ANY
115964117127,METHOD_PARAMETER_OUT,this,35,BY_VALUE,0,false,124,this,,,0,ANY
115964117128,METHOD_PARAMETER_OUT,req: Request,42,BY_VALUE,1,false,124,req,,,1,ANY
115964117129,METHOD_PARAMETER_OUT,res: Response,56,BY_VALUE,2,false,124,res,,,2,ANY
115964117130,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117131,METHOD_PARAMETER_OUT,this,22,BY_VALUE,0,false,16,this,,,0,ANY
115964117132,METHOD_PARAMETER_OUT,req: Request,29,BY_VALUE,1,false,16,req,,,1,ANY
115964117133,METHOD_PARAMETER_OUT,res: Response,43,BY_VALUE,2,false,16,res,,,2,ANY
115964117134,METHOD_PARAMETER_OUT,this,25,BY_VALUE,0,false,29,this,,,0,ANY
115964117135,METHOD_PARAMETER_OUT,req: Request,32,BY_VALUE,1,false,29,req,,,1,ANY
115964117136,METHOD_PARAMETER_OUT,res: Response,46,BY_VALUE,2,false,29,res,,,2,ANY
115964117137,METHOD_PARAMETER_OUT,this,29,BY_VALUE,0,false,54,this,,,0,ANY
115964117138,METHOD_PARAMETER_OUT,req: Request,36,BY_VALUE,1,false,54,req,,,1,ANY
115964117139,METHOD_PARAMETER_OUT,res: Response,50,BY_VALUE,2,false,54,res,,,2,ANY
115964117140,METHOD_PARAMETER_OUT,this,27,BY_VALUE,0,false,67,this,,,0,ANY
115964117141,METHOD_PARAMETER_OUT,req: Request,34,BY_VALUE,1,false,67,req,,,1,ANY
115964117142,METHOD_PARAMETER_OUT,res: Response,48,BY_VALUE,2,false,67,res,,,2,ANY
115964117143,METHOD_PARAMETER_OUT,this,22,BY_VALUE,0,false,80,this,,,0,ANY
115964117144,METHOD_PARAMETER_OUT,req: Request,29,BY_VALUE,1,false,80,req,,,1,ANY
115964117145,METHOD_PARAMETER_OUT,res: Response,43,BY_VALUE,2,false,80,res,,,2,ANY
115964117146,METHOD_PARAMETER_OUT,this,25,BY_VALUE,0,false,100,this,,,0,ANY
115964117147,METHOD_PARAMETER_OUT,req: Request,32,BY_VALUE,1,false,100,req,,,1,ANY
115964117148,METHOD_PARAMETER_OUT,res: Response,46,BY_VALUE,2,false,100,res,,,2,ANY
115964117149,METHOD_PARAMETER_OUT,this,30,BY_VALUE,0,false,120,this,,,0,ANY
115964117150,METHOD_PARAMETER_OUT,req: Request,37,BY_VALUE,1,false,120,req,,,1,ANY
115964117151,METHOD_PARAMETER_OUT,res: Response,51,BY_VALUE,2,false,120,res,,,2,ANY
115964117152,METHOD_PARAMETER_OUT,this,24,BY_VALUE,0,false,131,this,,,0,ANY
115964117153,METHOD_PARAMETER_OUT,req: Request,31,BY_VALUE,1,false,131,req,,,1,ANY
115964117154,METHOD_PARAMETER_OUT,res: Response,45,BY_VALUE,2,false,131,res,,,2,ANY
115964117155,METHOD_PARAMETER_OUT,this,26,BY_VALUE,0,false,151,this,,,0,ANY
115964117156,METHOD_PARAMETER_OUT,req: Request,33,BY_VALUE,1,false,151,req,,,1,ANY
115964117157,METHOD_PARAMETER_OUT,res: Response,47,BY_VALUE,2,false,151,res,,,2,ANY
115964117158,METHOD_PARAMETER_OUT,this,48,BY_VALUE,0,false,172,this,,,0,ANY
115964117159,METHOD_PARAMETER_OUT,group,48,BY_VALUE,1,false,172,group,,,1,ANY
115964117160,METHOD_PARAMETER_OUT,this,26,BY_VALUE,0,false,167,this,,,0,ANY
115964117161,METHOD_PARAMETER_OUT,req: Request,33,BY_VALUE,1,false,167,req,,,1,ANY
115964117162,METHOD_PARAMETER_OUT,res: Response,47,BY_VALUE,2,false,167,res,,,2,ANY
115964117163,METHOD_PARAMETER_OUT,this,29,BY_VALUE,0,false,187,this,,,0,ANY
115964117164,METHOD_PARAMETER_OUT,req: Request,36,BY_VALUE,1,false,187,req,,,1,ANY
115964117165,METHOD_PARAMETER_OUT,res: Response,50,BY_VALUE,2,false,187,res,,,2,ANY
115964117166,METHOD_PARAMETER_OUT,this,29,BY_VALUE,0,false,206,this,,,0,ANY
115964117167,METHOD_PARAMETER_OUT,req: Request,36,BY_VALUE,1,false,206,req,,,1,ANY
115964117168,METHOD_PARAMETER_OUT,res: Response,50,BY_VALUE,2,false,206,res,,,2,ANY
115964117169,METHOD_PARAMETER_OUT,this,36,BY_VALUE,0,false,219,this,,,0,ANY
115964117170,METHOD_PARAMETER_OUT,this,32,BY_VALUE,0,false,245,this,,,0,ANY
115964117171,METHOD_PARAMETER_OUT,acc,33,BY_VALUE,1,false,245,acc,,,1,ANY
115964117172,METHOD_PARAMETER_OUT,p,38,BY_VALUE,2,false,245,p,,,2,ANY
115964117173,METHOD_PARAMETER_OUT,this,36,BY_VALUE,0,false,242,this,,,0,ANY
115964117174,METHOD_PARAMETER_OUT,projects: any[],37,BY_VALUE,1,false,242,projects,,,1,__ecma.Array
115964117175,METHOD_PARAMETER_OUT,this,27,BY_VALUE,0,false,254,this,,,0,ANY
115964117176,METHOD_PARAMETER_OUT,p,27,BY_VALUE,1,false,254,p,,,1,ANY
115964117177,METHOD_PARAMETER_OUT,this,42,BY_VALUE,0,false,253,this,,,0,ANY
115964117178,METHOD_PARAMETER_OUT,projects: any[],43,BY_VALUE,1,false,253,projects,,,1,__ecma.Array
115964117179,METHOD_PARAMETER_OUT,this,32,BY_VALUE,0,false,262,this,,,0,ANY
115964117180,METHOD_PARAMETER_OUT,p,32,BY_VALUE,1,false,262,p,,,1,ANY
115964117181,METHOD_PARAMETER_OUT,this,31,BY_VALUE,0,false,263,this,,,0,ANY
115964117182,METHOD_PARAMETER_OUT,p,31,BY_VALUE,1,false,263,p,,,1,ANY
115964117183,METHOD_PARAMETER_OUT,this,28,BY_VALUE,0,false,264,this,,,0,ANY
115964117184,METHOD_PARAMETER_OUT,p,28,BY_VALUE,1,false,264,p,,,1,ANY
115964117185,METHOD_PARAMETER_OUT,this,33,BY_VALUE,0,false,265,this,,,0,ANY
115964117186,METHOD_PARAMETER_OUT,p,33,BY_VALUE,1,false,265,p,,,1,ANY
115964117187,METHOD_PARAMETER_OUT,this,41,BY_VALUE,0,false,260,this,,,0,ANY
115964117188,METHOD_PARAMETER_OUT,projects: any[],42,BY_VALUE,1,false,260,projects,,,1,__ecma.Array
115964117189,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,10,this,,,0,ANY
115964117190,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117191,METHOD_PARAMETER_OUT,this,45,BY_VALUE,0,false,13,this,,,0,ANY
115964117192,METHOD_PARAMETER_OUT,req: Request,52,BY_VALUE,1,false,13,req,,,1,ANY
115964117193,METHOD_PARAMETER_OUT,res: Response,66,BY_VALUE,2,false,13,res,,,2,ANY
115964117194,METHOD_PARAMETER_OUT,this,41,BY_VALUE,0,false,50,this,,,0,ANY
115964117195,METHOD_PARAMETER_OUT,req: Request,48,BY_VALUE,1,false,50,req,,,1,ANY
115964117196,METHOD_PARAMETER_OUT,res: Response,62,BY_VALUE,2,false,50,res,,,2,ANY
115964117197,METHOD_PARAMETER_OUT,this,48,BY_VALUE,0,false,90,this,,,0,ANY
115964117198,METHOD_PARAMETER_OUT,req: Request,55,BY_VALUE,1,false,90,req,,,1,ANY
115964117199,METHOD_PARAMETER_OUT,res: Response,69,BY_VALUE,2,false,90,res,,,2,ANY
115964117200,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117201,METHOD_PARAMETER_OUT,this,41,BY_VALUE,0,false,12,this,,,0,ANY
115964117202,METHOD_PARAMETER_OUT,req: Request,48,BY_VALUE,1,false,12,req,,,1,ANY
115964117203,METHOD_PARAMETER_OUT,res: Response,62,BY_VALUE,2,false,12,res,,,2,ANY
115964117204,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,48,this,,,0,ANY
115964117205,METHOD_PARAMETER_OUT,req: Request,44,BY_VALUE,1,false,48,req,,,1,ANY
115964117206,METHOD_PARAMETER_OUT,res: Response,58,BY_VALUE,2,false,48,res,,,2,ANY
115964117207,METHOD_PARAMETER_OUT,this,44,BY_VALUE,0,false,88,this,,,0,ANY
115964117208,METHOD_PARAMETER_OUT,req: Request,51,BY_VALUE,1,false,88,req,,,1,ANY
115964117209,METHOD_PARAMETER_OUT,res: Response,65,BY_VALUE,2,false,88,res,,,2,ANY
115964117210,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117211,METHOD_PARAMETER_OUT,this,38,BY_VALUE,0,false,12,this,,,0,ANY
115964117212,METHOD_PARAMETER_OUT,req: Request,45,BY_VALUE,1,false,12,req,,,1,ANY
115964117213,METHOD_PARAMETER_OUT,res: Response,59,BY_VALUE,2,false,12,res,,,2,ANY
115964117214,METHOD_PARAMETER_OUT,this,34,BY_VALUE,0,false,48,this,,,0,ANY
115964117215,METHOD_PARAMETER_OUT,req: Request,41,BY_VALUE,1,false,48,req,,,1,ANY
115964117216,METHOD_PARAMETER_OUT,res: Response,55,BY_VALUE,2,false,48,res,,,2,ANY
115964117217,METHOD_PARAMETER_OUT,this,41,BY_VALUE,0,false,88,this,,,0,ANY
115964117218,METHOD_PARAMETER_OUT,req: Request,48,BY_VALUE,1,false,88,req,,,1,ANY
115964117219,METHOD_PARAMETER_OUT,res: Response,62,BY_VALUE,2,false,88,res,,,2,ANY
115964117220,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117221,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,5,this,,,0,ANY
115964117222,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117223,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,7,this,,,0,ANY
115964117224,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117225,METHOD_PARAMETER_OUT,this,21,BY_VALUE,0,false,28,this,,,0,ANY
115964117226,METHOD_PARAMETER_OUT,err,22,BY_VALUE,1,false,28,err,,,1,ANY
115964117227,METHOD_PARAMETER_OUT,this,23,BY_VALUE,0,false,9,this,,,0,ANY
115964117228,METHOD_PARAMETER_OUT,this,25,BY_VALUE,0,false,41,this,,,0,ANY
115964117229,METHOD_PARAMETER_OUT,this,23,BY_VALUE,0,false,60,this,,,0,ANY
115964117230,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117231,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,7,this,,,0,ANY
115964117232,METHOD_PARAMETER_OUT,this,0,BY_VALUE,0,false,1,this,,,0,ANY
115964117233,METHOD_PARAMETER_OUT,this,32,BY_VALUE,0,false,11,this,,,0,ANY
115964117234,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,35,this,,,0,ANY
115964117235,METHOD_PARAMETER_OUT,"projectData: {
  id: number;
  name: string;
  full_path?: string;
  group_path?: string;
  members_count?: number;
  members?: any[];
  last_activity_at?: string;
  parent_id?: number;
  visibility?: string;
}",44,BY_VALUE,1,false,35,projectData,,,1,db/queries.ts::program:<lambda>1:<anon-class>0
115964117236,METHOD_PARAMETER_OUT,this,38,BY_VALUE,0,false,92,this,,,0,ANY
115964117237,METHOD_PARAMETER_OUT,"projects: Array<{
  id: number;
  name: string;
  full_path?: string;
  group_path?: string;
  members_count?: number;
  members?: any[];
  last_activity_at?: string;
  parent_id?: number;
  visibility?: string;
}>",45,BY_VALUE,1,false,92,projects,,,1,ANY
115964117238,METHOD_PARAMETER_OUT,this,42,BY_VALUE,0,false,117,this,,,0,ANY
115964117239,METHOD_PARAMETER_OUT,this,30,BY_VALUE,0,false,141,this,,,0,ANY
115964117240,METHOD_PARAMETER_OUT,projectId: number,37,BY_VALUE,1,false,141,projectId,,,1,__ecma.Number
115964117241,METHOD_PARAMETER_OUT,this,30,BY_VALUE,0,false,165,this,,,0,ANY
115964117242,METHOD_PARAMETER_OUT,projectId: number,37,BY_VALUE,1,false,165,projectId,,,1,__ecma.Number
115964117243,METHOD_PARAMETER_OUT,this,33,BY_VALUE,0,false,183,this,,,0,ANY
115964117244,METHOD_PARAMETER_OUT,id: number,40,BY_VALUE,1,false,183,id,,,1,__ecma.Number
115964117245,METHOD_PARAMETER_OUT,tracked: boolean = true,52,BY_VALUE,2,false,183,tracked: boolean,,,2,ANY
115964117246,METHOD_PARAMETER_OUT,this,28,BY_VALUE,0,false,205,this,,,0,ANY
115964117247,METHOD_PARAMETER_OUT,id: number,35,BY_VALUE,1,false,205,id,,,1,__ecma.Number
115964117248,METHOD_PARAMETER_OUT,this,30,BY_VALUE,0,false,212,this,,,0,ANY
115964117249,METHOD_PARAMETER_OUT,id: number,37,BY_VALUE,1,false,212,id,,,1,__ecma.Number
115964117250,METHOD_PARAMETER_OUT,this,32,BY_VALUE,0,false,234,this,,,0,ANY
115964117251,METHOD_PARAMETER_OUT,id: number,39,BY_VALUE,1,false,234,id,,,1,__ecma.Number
115964117252,METHOD_PARAMETER_OUT,this,27,BY_VALUE,0,false,258,this,,,0,ANY
115964117253,METHOD_PARAMETER_OUT,row,27,BY_VALUE,1,false,258,row,,,1,ANY
115964117254,METHOD_PARAMETER_OUT,this,36,BY_VALUE,0,false,251,this,,,0,ANY
115964117255,METHOD_PARAMETER_OUT,this,37,BY_VALUE,0,false,273,this,,,0,ANY
115964117256,METHOD_PARAMETER_OUT,"snapshotData: {
  project_id: number;  // GitLab project ID
  description?: string;
  web_url?: string;
  open_issues?: number;
  open_mrs?: number;
  open_milestones_count?: number;
  sonar_project_key?: string;
  sonar_security_high?: number;
  sonar_security_blocker?: number;
  sonar_reliability_high?: number;
  sonar_reliability_blocker?: number;
  sonar_maintainability_high?: number;
  sonar_maintainability_blocker?: number;
}",44,BY_VALUE,1,false,273,snapshotData,,,1,db/queries.ts::program:<lambda>12:<anon-class>2
115964117257,METHOD_PARAMETER_OUT,this,52,BY_VALUE,0,false,336,this,,,0,ANY
