90194313251,LITERAL,2,,,"""Project ID is required""",45,__ecma.String,165,,,2,,__ecma.String
90194313252,LITERAL,1,,,"""📊 Fetching insights history for project ID: """,19,__ecma.String,168,,,1,,__ecma.String
90194313253,LITERAL,3,,,"""""",76,__ecma.String,168,,,3,,__ecma.String
90194313254,LITERAL,2,,,0,57,__ecma.Number,171,,,2,,__ecma.Number
90194313255,LITERAL,2,,,"""No insights history found for this project""",19,__ecma.String,174,,,2,,__ecma.String
90194313256,LITERAL,1,,,"""❌ Failed to get project insights history:""",20,__ecma.String,183,,,3,,__ecma.String
90194313257,LITERAL,1,,,500,17,__ecma.Number,184,,,3,,__ecma.Number
90194313258,LITERAL,1,,,/\\s+/g,67,__ecma.String,211,,,3,,__ecma.String
90194313259,LITERAL,2,,,"""""",75,__ecma.String,211,,,4,,__ecma.String
90194313260,LITERAL,1,,,"""/""",42,__ecma.String,220,,,3,,__ecma.String
90194313261,LITERAL,2,,,0,47,__ecma.Number,220,,,2,,__ecma.Number
90194313262,LITERAL,2,,,"""Unknown""",53,__ecma.String,220,,,2,,__ecma.String
90194313263,LITERAL,2,,,0,52,__ecma.Number,222,,,2,,__ecma.Number
90194313264,LITERAL,2,,,0,58,__ecma.Number,223,,,2,,__ecma.Number
90194313265,LITERAL,2,,,0,54,__ecma.Number,224,,,2,,__ecma.Number
90194313266,LITERAL,2,,,0,58,__ecma.Number,225,,,2,,__ecma.Number
90194313267,LITERAL,2,,,0,52,__ecma.Number,226,,,2,,__ecma.Number
90194313268,LITERAL,2,,,0,56,__ecma.Number,227,,,2,,__ecma.Number
90194313269,LITERAL,2,,,0,118,__ecma.Number,228,,,2,,__ecma.Number
90194313270,LITERAL,2,,,0,43,__ecma.Number,229,,,2,,__ecma.Number
90194313271,LITERAL,2,,,0,53,__ecma.Number,230,,,2,,__ecma.Number
90194313272,LITERAL,1,,,"""📊 Fetching all latest project insights...""",18,__ecma.String,193,,,3,,__ecma.String
90194313273,LITERAL,2,,,0,49,__ecma.Number,196,,,2,,__ecma.Number
90194313274,LITERAL,2,,,"""No project insights found""",19,__ecma.String,199,,,2,,__ecma.String
90194313275,LITERAL,1,,,"""❌ Failed to get all project insights:""",20,__ecma.String,241,,,3,,__ecma.String
90194313276,LITERAL,1,,,500,17,__ecma.Number,242,,,3,,__ecma.Number
90194313277,LITERAL,1,,,"""express""",0,,2,,,3,,ANY
90194313278,LITERAL,1,,,"""express""",0,,2,,,3,,ANY
90194313279,LITERAL,1,,,"""../services/ai/geminiService""",0,,3,,,3,,ANY
90194313280,LITERAL,1,,,"""../services/ai/projectInsightsService""",0,,4,,,3,,ANY
90194313281,LITERAL,1,,,"""../services/ai/insightsParser""",0,,5,,,3,,ANY
90194313282,LITERAL,1,,,"""../db/queries""",0,,6,,,3,,ANY
90194313283,LITERAL,1,,,"""../db/queries""",0,,6,,,3,,ANY
90194313284,LITERAL,1,,,"""../db/queries""",0,,6,,,3,,ANY
90194313285,LITERAL,1,,,"""../db/queries""",0,,6,,,3,,ANY
90194313286,LITERAL,2,,,"""default""",0,__ecma.String,247,,,2,,__ecma.String
90194313287,LITERAL,1,,,400,24,__ecma.Number,18,,,3,,__ecma.Number
90194313288,LITERAL,2,,,"""Invalid project ID""",43,__ecma.String,18,,,2,,__ecma.String
90194313289,LITERAL,1,,,"""[CommitMetricsController] Refreshing metrics for project """,17,__ecma.String,21,,,1,,__ecma.String
90194313290,LITERAL,3,,,"""""",86,__ecma.String,21,,,3,,__ecma.String
90194313291,LITERAL,2,,,true,15,__ecma.Boolean,26,,,2,,__ecma.Boolean
90194313292,LITERAL,1,,,"""[CommitMetricsController] Error refreshing metrics:""",18,__ecma.String,30,,,3,,__ecma.String
90194313293,LITERAL,1,,,500,15,__ecma.Number,32,,,3,,__ecma.Number
90194313294,LITERAL,2,,,"""Failed to refresh commit metrics""",13,__ecma.String,33,,,2,,__ecma.String
90194313295,LITERAL,1,,,400,24,__ecma.Number,48,,,3,,__ecma.Number
90194313296,LITERAL,2,,,false,17,__ecma.Boolean,49,,,2,,__ecma.Boolean
90194313297,LITERAL,2,,,"""Invalid project ID""",15,__ecma.String,50,,,2,,__ecma.String
90194313298,LITERAL,1,,,404,24,__ecma.Number,57,,,3,,__ecma.Number
90194313299,LITERAL,2,,,false,17,__ecma.Boolean,58,,,2,,__ecma.Boolean
90194313300,LITERAL,2,,,"""No commit metrics found for this project. Please refresh metrics first.""",15,__ecma.String,59,,,2,,__ecma.String
90194313301,LITERAL,2,,,true,15,__ecma.Boolean,64,,,2,,__ecma.Boolean
90194313302,LITERAL,1,,,"""[CommitMetricsController] Error getting commit metrics:""",18,__ecma.String,68,,,3,,__ecma.String
90194313303,LITERAL,1,,,500,15,__ecma.Number,69,,,3,,__ecma.Number
90194313304,LITERAL,2,,,false,15,__ecma.Boolean,70,,,2,,__ecma.Boolean
90194313305,LITERAL,3,,,"""Failed to get commit metrics""",54,__ecma.String,71,,,3,,__ecma.String
90194313306,LITERAL,1,,,string,26,,83,,,1,__ecma.String,ANY
90194313307,LITERAL,2,,,30,55,__ecma.Number,83,,,2,,__ecma.Number
90194313308,LITERAL,1,,,400,24,__ecma.Number,86,,,3,,__ecma.Number
90194313309,LITERAL,2,,,"""Invalid project ID""",43,__ecma.String,86,,,2,,__ecma.String
90194313310,LITERAL,1,,,"""[CommitMetricsController] Error getting commit metrics history:""",18,__ecma.String,93,,,3,,__ecma.String
90194313311,LITERAL,1,,,500,15,__ecma.Number,94,,,3,,__ecma.Number
90194313312,LITERAL,2,,,"""Failed to get commit metrics history""",13,__ecma.String,95,,,2,,__ecma.String
90194313313,LITERAL,1,,,"""express""",0,,5,,,3,,ANY
90194313314,LITERAL,1,,,"""express""",0,,5,,,3,,ANY
90194313315,LITERAL,1,,,"""../services/commitMetrics/commitMetricsSyncService""",0,,6,,,3,,ANY
90194313316,LITERAL,1,,,"""../services/commitMetrics/commitMetricsDbService""",0,,7,,,3,,ANY
90194313317,LITERAL,1,,,400,24,__ecma.Number,38,,,3,,__ecma.Number
90194313318,LITERAL,2,,,false,17,__ecma.Boolean,39,,,2,,__ecma.Boolean
90194313319,LITERAL,2,,,"""deployment_id and deployment_timestamp are required""",15,__ecma.String,40,,,2,,__ecma.String
90194313320,LITERAL,2,,,"""production""",34,__ecma.String,48,,,2,,__ecma.String
90194313321,LITERAL,1,,,201,15,__ecma.Number,54,,,3,,__ecma.Number
90194313322,LITERAL,2,,,true,15,__ecma.Boolean,55,,,2,,__ecma.Boolean
90194313323,LITERAL,2,,,"""Deployment logged successfully""",15,__ecma.String,57,,,2,,__ecma.String
90194313324,LITERAL,1,,,"""[DoraMetricsController] Error saving deployment:""",18,__ecma.String,60,,,3,,__ecma.String
90194313325,LITERAL,1,,,500,15,__ecma.Number,61,,,3,,__ecma.Number
90194313326,LITERAL,2,,,false,15,__ecma.Boolean,62,,,2,,__ecma.Boolean
90194313327,LITERAL,3,,,"""Failed to save deployment""",54,__ecma.String,63,,,3,,__ecma.String
90194313328,LITERAL,1,,,400,24,__ecma.Number,79,,,3,,__ecma.Number
90194313329,LITERAL,2,,,false,17,__ecma.Boolean,80,,,2,,__ecma.Boolean
90194313330,LITERAL,2,,,"""change_id, merged_timestamp, and deployed_timestamp are required""",15,__ecma.String,81,,,2,,__ecma.String
90194313331,LITERAL,1,,,400,24,__ecma.Number,90,,,3,,__ecma.Number
90194313332,LITERAL,2,,,false,17,__ecma.Boolean,91,,,2,,__ecma.Boolean
90194313333,LITERAL,2,,,"""deployed_timestamp must be after merged_timestamp""",15,__ecma.String,92,,,2,,__ecma.String
90194313334,LITERAL,1,,,201,15,__ecma.Number,105,,,3,,__ecma.Number
90194313335,LITERAL,2,,,true,15,__ecma.Boolean,106,,,2,,__ecma.Boolean
90194313336,LITERAL,2,,,"""Lead time data logged successfully""",15,__ecma.String,108,,,2,,__ecma.String
90194313337,LITERAL,1,,,"""[DoraMetricsController] Error saving lead time:""",18,__ecma.String,111,,,3,,__ecma.String
90194313338,LITERAL,1,,,500,15,__ecma.Number,112,,,3,,__ecma.Number
90194313339,LITERAL,2,,,false,15,__ecma.Boolean,113,,,2,,__ecma.Boolean
90194313340,LITERAL,3,,,"""Failed to save lead time data""",54,__ecma.String,114,,,3,,__ecma.String
90194313341,LITERAL,1,,,400,24,__ecma.Number,130,,,3,,__ecma.Number
90194313342,LITERAL,2,,,false,17,__ecma.Boolean,131,,,2,,__ecma.Boolean
90194313343,LITERAL,2,,,"""deployment_id, deployment_timestamp, and has_incident are required""",15,__ecma.String,132,,,2,,__ecma.String
90194313344,LITERAL,2,,,"""none""",44,__ecma.String,141,,,2,,__ecma.String
90194313345,LITERAL,1,,,201,15,__ecma.Number,146,,,3,,__ecma.Number
90194313346,LITERAL,2,,,true,15,__ecma.Boolean,147,,,2,,__ecma.Boolean
90194313347,LITERAL,2,,,"""Failure data logged successfully""",15,__ecma.String,149,,,2,,__ecma.String
90194313348,LITERAL,1,,,"""[DoraMetricsController] Error saving failure data:""",18,__ecma.String,152,,,3,,__ecma.String
90194313349,LITERAL,1,,,500,15,__ecma.Number,153,,,3,,__ecma.Number
90194313350,LITERAL,2,,,false,15,__ecma.Boolean,154,,,2,,__ecma.Boolean
90194313351,LITERAL,3,,,"""Failed to save failure data""",54,__ecma.String,155,,,3,,__ecma.String
90194313352,LITERAL,1,,,400,24,__ecma.Number,171,,,3,,__ecma.Number
90194313353,LITERAL,2,,,false,17,__ecma.Boolean,172,,,2,,__ecma.Boolean
90194313354,LITERAL,2,,,"""incident_id, start_time, and end_time are required""",15,__ecma.String,173,,,2,,__ecma.String
90194313355,LITERAL,1,,,400,24,__ecma.Number,182,,,3,,__ecma.Number
90194313356,LITERAL,2,,,false,17,__ecma.Boolean,183,,,2,,__ecma.Boolean
90194313357,LITERAL,2,,,"""end_time must be after start_time""",15,__ecma.String,184,,,2,,__ecma.String
90194313358,LITERAL,1,,,201,15,__ecma.Number,198,,,3,,__ecma.Number
90194313359,LITERAL,2,,,true,15,__ecma.Boolean,199,,,2,,__ecma.Boolean
90194313360,LITERAL,2,,,"""Incident restore time logged successfully""",15,__ecma.String,201,,,2,,__ecma.String
90194313361,LITERAL,1,,,"""[DoraMetricsController] Error saving restore time:""",18,__ecma.String,204,,,3,,__ecma.String
90194313362,LITERAL,1,,,500,15,__ecma.Number,205,,,3,,__ecma.Number
90194313363,LITERAL,2,,,false,15,__ecma.Boolean,206,,,2,,__ecma.Boolean
90194313364,LITERAL,3,,,"""Failed to save restore time""",54,__ecma.String,207,,,3,,__ecma.String
90194313365,LITERAL,1,,,string,26,,219,,,1,__ecma.String,ANY
90194313366,LITERAL,2,,,30,55,__ecma.Number,219,,,2,,__ecma.Number
90194313367,LITERAL,2,,,true,15,__ecma.Boolean,224,,,2,,__ecma.Boolean
90194313368,LITERAL,1,,,"""[DoraMetricsController] Error fetching deployments:""",18,__ecma.String,228,,,3,,__ecma.String
90194313369,LITERAL,1,,,500,15,__ecma.Number,229,,,3,,__ecma.Number
90194313370,LITERAL,2,,,false,15,__ecma.Boolean,230,,,2,,__ecma.Boolean
90194313371,LITERAL,3,,,"""Failed to fetch deployments""",54,__ecma.String,231,,,3,,__ecma.String
90194313372,LITERAL,1,,,string,26,,243,,,1,__ecma.String,ANY
90194313373,LITERAL,2,,,30,55,__ecma.Number,243,,,2,,__ecma.Number
90194313374,LITERAL,2,,,true,15,__ecma.Boolean,248,,,2,,__ecma.Boolean
90194313375,LITERAL,1,,,"""[DoraMetricsController] Error fetching lead times:""",18,__ecma.String,252,,,3,,__ecma.String
90194313376,LITERAL,1,,,500,15,__ecma.Number,253,,,3,,__ecma.Number
90194313377,LITERAL,2,,,false,15,__ecma.Boolean,254,,,2,,__ecma.Boolean
90194313378,LITERAL,3,,,"""Failed to fetch lead times""",54,__ecma.String,255,,,3,,__ecma.String
90194313379,LITERAL,1,,,string,26,,267,,,1,__ecma.String,ANY
90194313380,LITERAL,2,,,30,55,__ecma.Number,267,,,2,,__ecma.Number
90194313381,LITERAL,2,,,true,15,__ecma.Boolean,272,,,2,,__ecma.Boolean
90194313382,LITERAL,1,,,"""[DoraMetricsController] Error fetching failure rates:""",18,__ecma.String,276,,,3,,__ecma.String
90194313383,LITERAL,1,,,500,15,__ecma.Number,277,,,3,,__ecma.Number
90194313384,LITERAL,2,,,false,15,__ecma.Boolean,278,,,2,,__ecma.Boolean
90194313385,LITERAL,3,,,"""Failed to fetch failure rates""",54,__ecma.String,279,,,3,,__ecma.String
90194313386,LITERAL,1,,,string,26,,291,,,1,__ecma.String,ANY
90194313387,LITERAL,2,,,30,55,__ecma.Number,291,,,2,,__ecma.Number
90194313388,LITERAL,2,,,true,15,__ecma.Boolean,296,,,2,,__ecma.Boolean
90194313389,LITERAL,1,,,"""[DoraMetricsController] Error fetching restore times:""",18,__ecma.String,300,,,3,,__ecma.String
90194313390,LITERAL,1,,,500,15,__ecma.Number,301,,,3,,__ecma.Number
90194313391,LITERAL,2,,,false,15,__ecma.Boolean,302,,,2,,__ecma.Boolean
90194313392,LITERAL,3,,,"""Failed to fetch restore times""",54,__ecma.String,303,,,3,,__ecma.String
90194313393,LITERAL,1,,,string,22,,316,,,1,__ecma.String,ANY
90194313394,LITERAL,3,,,30,65,__ecma.Number,317,,,3,,__ecma.Number
90194313395,LITERAL,2,,,true,15,__ecma.Boolean,322,,,2,,__ecma.Boolean
90194313396,LITERAL,1,,,"""[DoraMetricsController] Error calculating summary:""",18,__ecma.String,326,,,3,,__ecma.String
90194313397,LITERAL,1,,,500,15,__ecma.Number,327,,,3,,__ecma.Number
90194313398,LITERAL,2,,,false,15,__ecma.Boolean,328,,,2,,__ecma.Boolean
90194313399,LITERAL,3,,,"""Failed to calculate DORA metrics summary""",54,__ecma.String,329,,,3,,__ecma.String
90194313400,LITERAL,1,,,string,24,,341,,,1,__ecma.String,ANY
90194313401,LITERAL,2,,,"""""",50,__ecma.String,341,,,2,,__ecma.String
90194313402,LITERAL,1,,,string,27,,342,,,1,__ecma.String,ANY
90194313403,LITERAL,2,,,10,57,__ecma.Number,342,,,2,,__ecma.Number
90194313404,LITERAL,2,,,true,17,__ecma.Boolean,346,,,2,,__ecma.Boolean
90194313405,LITERAL,2,,,true,15,__ecma.Boolean,354,,,2,,__ecma.Boolean
90194313406,LITERAL,1,,,"""[DoraMetricsController] Error searching deployments:""",18,__ecma.String,358,,,3,,__ecma.String
90194313407,LITERAL,1,,,500,15,__ecma.Number,359,,,3,,__ecma.Number
90194313408,LITERAL,2,,,false,15,__ecma.Boolean,360,,,2,,__ecma.Boolean
90194313409,LITERAL,3,,,"""Failed to search deployments""",54,__ecma.String,361,,,3,,__ecma.String
90194313410,LITERAL,2,,,true,17,__ecma.Boolean,377,,,2,,__ecma.Boolean
90194313411,LITERAL,2,,,"""Deployment record deleted successfully""",17,__ecma.String,378,,,2,,__ecma.String
90194313412,LITERAL,1,,,404,17,__ecma.Number,381,,,3,,__ecma.Number
90194313413,LITERAL,2,,,false,17,__ecma.Boolean,382,,,2,,__ecma.Boolean
90194313414,LITERAL,2,,,"""Deployment record not found""",15,__ecma.String,383,,,2,,__ecma.String
90194313415,LITERAL,1,,,"""[DoraMetricsController] Error deleting deployment:""",18,__ecma.String,387,,,3,,__ecma.String
90194313416,LITERAL,1,,,500,15,__ecma.Number,388,,,3,,__ecma.Number
90194313417,LITERAL,2,,,false,15,__ecma.Boolean,389,,,2,,__ecma.Boolean
90194313418,LITERAL,3,,,"""Failed to delete deployment""",54,__ecma.String,390,,,3,,__ecma.String
90194313419,LITERAL,2,,,true,17,__ecma.Boolean,406,,,2,,__ecma.Boolean
90194313420,LITERAL,2,,,"""Lead time record deleted successfully""",17,__ecma.String,407,,,2,,__ecma.String
90194313421,LITERAL,1,,,404,17,__ecma.Number,410,,,3,,__ecma.Number
90194313422,LITERAL,2,,,false,17,__ecma.Boolean,411,,,2,,__ecma.Boolean
90194313423,LITERAL,2,,,"""Lead time record not found""",15,__ecma.String,412,,,2,,__ecma.String
90194313424,LITERAL,1,,,"""[DoraMetricsController] Error deleting lead time:""",18,__ecma.String,416,,,3,,__ecma.String
90194313425,LITERAL,1,,,500,15,__ecma.Number,417,,,3,,__ecma.Number
90194313426,LITERAL,2,,,false,15,__ecma.Boolean,418,,,2,,__ecma.Boolean
90194313427,LITERAL,3,,,"""Failed to delete lead time""",54,__ecma.String,419,,,3,,__ecma.String
90194313428,LITERAL,2,,,true,17,__ecma.Boolean,435,,,2,,__ecma.Boolean
90194313429,LITERAL,2,,,"""Failure record deleted successfully""",17,__ecma.String,436,,,2,,__ecma.String
90194313430,LITERAL,1,,,404,17,__ecma.Number,439,,,3,,__ecma.Number
90194313431,LITERAL,2,,,false,17,__ecma.Boolean,440,,,2,,__ecma.Boolean
90194313432,LITERAL,2,,,"""Failure record not found""",15,__ecma.String,441,,,2,,__ecma.String
90194313433,LITERAL,1,,,"""[DoraMetricsController] Error deleting failure record:""",18,__ecma.String,445,,,3,,__ecma.String
90194313434,LITERAL,1,,,500,15,__ecma.Number,446,,,3,,__ecma.Number
90194313435,LITERAL,2,,,false,15,__ecma.Boolean,447,,,2,,__ecma.Boolean
90194313436,LITERAL,3,,,"""Failed to delete failure record""",54,__ecma.String,448,,,3,,__ecma.String
90194313437,LITERAL,2,,,true,17,__ecma.Boolean,464,,,2,,__ecma.Boolean
90194313438,LITERAL,2,,,"""Restore time record deleted successfully""",17,__ecma.String,465,,,2,,__ecma.String
90194313439,LITERAL,1,,,404,17,__ecma.Number,468,,,3,,__ecma.Number
90194313440,LITERAL,2,,,false,17,__ecma.Boolean,469,,,2,,__ecma.Boolean
90194313441,LITERAL,2,,,"""Restore time record not found""",15,__ecma.String,470,,,2,,__ecma.String
90194313442,LITERAL,1,,,"""[DoraMetricsController] Error deleting restore time:""",18,__ecma.String,474,,,3,,__ecma.String
90194313443,LITERAL,1,,,500,15,__ecma.Number,475,,,3,,__ecma.Number
90194313444,LITERAL,2,,,false,15,__ecma.Boolean,476,,,2,,__ecma.Boolean
90194313445,LITERAL,3,,,"""Failed to delete restore time""",54,__ecma.String,477,,,3,,__ecma.String
90194313446,LITERAL,1,,,string,27,,489,,,1,__ecma.String,ANY
90194313447,LITERAL,2,,,12,57,__ecma.Number,489,,,2,,__ecma.Number
90194313448,LITERAL,2,,,true,15,__ecma.Boolean,494,,,2,,__ecma.Boolean
90194313449,LITERAL,1,,,"""[DoraMetricsController] Error fetching weekly snapshots:""",18,__ecma.String,498,,,3,,__ecma.String
90194313450,LITERAL,1,,,500,15,__ecma.Number,499,,,3,,__ecma.Number
90194313451,LITERAL,2,,,false,15,__ecma.Boolean,500,,,2,,__ecma.Boolean
90194313452,LITERAL,3,,,"""Failed to fetch weekly snapshots""",54,__ecma.String,501,,,3,,__ecma.String
90194313453,LITERAL,2,,,true,15,__ecma.Boolean,515,,,2,,__ecma.Boolean
90194313454,LITERAL,2,,,"""Last week snapshots captured successfully""",15,__ecma.String,516,,,2,,__ecma.String
90194313455,LITERAL,1,,,"""[DoraMetricsController] Error capturing last week:""",18,__ecma.String,519,,,3,,__ecma.String
90194313456,LITERAL,1,,,500,15,__ecma.Number,520,,,3,,__ecma.Number
90194313457,LITERAL,2,,,false,15,__ecma.Boolean,521,,,2,,__ecma.Boolean
90194313458,LITERAL,3,,,"""Failed to capture last week snapshots""",54,__ecma.String,522,,,3,,__ecma.String
90194313459,LITERAL,1,,,'weekly' | 'monthly' | 'yearly',25,,534,,,1,ANY,ANY
90194313460,LITERAL,2,,,"""monthly""",86,__ecma.String,534,,,2,,__ecma.String
90194313461,LITERAL,1,,,string,29,,535,,,1,__ecma.String,ANY
90194313462,LITERAL,2,,,12,61,__ecma.Number,535,,,2,,__ecma.Number
90194313463,LITERAL,1,,,string,28,,536,,,1,__ecma.String,ANY
90194313464,LITERAL,2,,,0,59,__ecma.Number,536,,,2,,__ecma.Number
90194313465,LITERAL,1,,,"""weekly""",10,__ecma.String,539,,,3,,__ecma.String
90194313466,LITERAL,1,,,"""monthly""",20,__ecma.String,539,,,3,,__ecma.String
90194313467,LITERAL,1,,,"""yearly""",31,__ecma.String,539,,,3,,__ecma.String
90194313468,LITERAL,1,,,400,24,__ecma.Number,540,,,3,,__ecma.Number
90194313469,LITERAL,2,,,false,17,__ecma.Boolean,541,,,2,,__ecma.Boolean
90194313470,LITERAL,2,,,"""Invalid granularity. Must be weekly, monthly, or yearly""",15,__ecma.String,542,,,2,,__ecma.String
90194313471,LITERAL,1,,,"""[DoraMetricsController] Fetching trends for project """,17,__ecma.String,546,,,1,,__ecma.String
90194313472,LITERAL,3,,,""", granularity: """,81,__ecma.String,546,,,3,,__ecma.String
90194313473,LITERAL,5,,,""", periods: """,110,__ecma.String,546,,,5,,__ecma.String
90194313474,LITERAL,7,,,""", offset: """,131,__ecma.String,546,,,7,,__ecma.String
90194313475,LITERAL,9,,,"""""",150,__ecma.String,546,,,9,,__ecma.String
90194313476,LITERAL,1,,,"""[DoraMetricsController] Successfully fetched """,17,__ecma.String,550,,,1,,__ecma.String
90194313477,LITERAL,3,,,""" data points""",83,__ecma.String,550,,,3,,__ecma.String
90194313478,LITERAL,2,,,true,15,__ecma.Boolean,553,,,2,,__ecma.Boolean
90194313479,LITERAL,1,,,"""[DoraMetricsController] Error fetching trends:""",18,__ecma.String,557,,,3,,__ecma.String
90194313480,LITERAL,1,,,500,15,__ecma.Number,558,,,3,,__ecma.Number
90194313481,LITERAL,2,,,false,15,__ecma.Boolean,559,,,2,,__ecma.Boolean
90194313482,LITERAL,3,,,"""Failed to fetch DORA trends""",54,__ecma.String,560,,,3,,__ecma.String
90194313483,LITERAL,1,,,"""express""",0,,4,,,3,,ANY
90194313484,LITERAL,1,,,"""express""",0,,4,,,3,,ANY
90194313485,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313486,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313487,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313488,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313489,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313490,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313491,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313492,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313493,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313494,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313495,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313496,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313497,LITERAL,1,,,"""../services/doraMetrics/doraMetricsDbService""",0,,5,,,3,,ANY
90194313498,LITERAL,1,,,"""../services/doraMetrics/doraMetricsCalculationService""",0,,20,,,3,,ANY
90194313499,LITERAL,1,,,"""../services/doraMetrics/weeklyDoraSnapshotService""",0,,21,,,3,,ANY
90194313500,LITERAL,1,,,"""../services/doraMetrics/weeklyDoraSnapshotService""",0,,21,,,3,,ANY
90194313501,LITERAL,1,,,"""../services/doraMetrics/doraTrendsService""",0,,25,,,3,,ANY
90194313502,LITERAL,3,,,null,76,__ecma.Null,126,,,3,,__ecma.Null
90194313503,LITERAL,2,,,null,44,__ecma.Null,144,,,2,,__ecma.Null
90194313504,LITERAL,2,,,null,38,__ecma.Null,145,,,2,,__ecma.Null
90194313505,LITERAL,2,,,null,46,__ecma.Null,146,,,2,,__ecma.Null
90194313506,LITERAL,2,,,null,56,__ecma.Null,147,,,2,,__ecma.Null
90194313507,LITERAL,2,,,null,64,__ecma.Null,148,,,2,,__ecma.Null
90194313508,LITERAL,2,,,null,50,__ecma.Null,149,,,2,,__ecma.Null
90194313509,LITERAL,1,,,string,26,,14,,,1,__ecma.String,ANY
90194313510,LITERAL,2,,,30,55,__ecma.Number,14,,,2,,__ecma.Number
