120259084347,METHOD_REF,2,,,<lambda>5,25,,100,controllers/projectController.ts::program:ProjectController:<init>:<lambda>5,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>5
120259084348,METHOD_REF,2,,,<lambda>6,30,,120,controllers/projectController.ts::program:ProjectController:<init>:<lambda>6,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>6
120259084349,METHOD_REF,2,,,<lambda>7,24,,131,controllers/projectController.ts::program:ProjectController:<init>:<lambda>7,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>7
120259084350,METHOD_REF,2,,,<lambda>8,26,,151,controllers/projectController.ts::program:ProjectController:<init>:<lambda>8,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>8
120259084351,METHOD_REF,2,,,<lambda>9,26,,167,controllers/projectController.ts::program:ProjectController:<init>:<lambda>9,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>9
120259084352,METHOD_REF,2,,,<lambda>11,29,,187,controllers/projectController.ts::program:ProjectController:<init>:<lambda>11,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>11
120259084353,METHOD_REF,2,,,<lambda>12,29,,206,controllers/projectController.ts::program:ProjectController:<init>:<lambda>12,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>12
120259084354,METHOD_REF,2,,,<lambda>13,36,,219,controllers/projectController.ts::program:ProjectController:<init>:<lambda>13,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>13
120259084355,METHOD_REF,2,,,<lambda>14,36,,242,controllers/projectController.ts::program:ProjectController:<init>:<lambda>14,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>14
120259084356,METHOD_REF,2,,,<lambda>16,42,,253,controllers/projectController.ts::program:ProjectController:<init>:<lambda>16,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>16
120259084357,METHOD_REF,2,,,<lambda>18,41,,260,controllers/projectController.ts::program:ProjectController:<init>:<lambda>18,,,2,,controllers/projectController.ts::program:ProjectController:<init>:<lambda>18
120259084358,METHOD_REF,2,,,constructor() {},0,,10,controllers/projectController.ts::program:ProjectController:<init>,,,2,,controllers/projectController.ts::program:ProjectController:<init>
120259084359,METHOD_REF,2,,,<lambda>0,45,,13,controllers/sonarQubeMaintainabilityController.ts::program:refreshMaintainabilityMetrics,,,2,,controllers/sonarQubeMaintainabilityController.ts::program:<lambda>0
120259084360,METHOD_REF,2,,,<lambda>1,41,,50,controllers/sonarQubeMaintainabilityController.ts::program:getMaintainabilityMetrics,,,2,,controllers/sonarQubeMaintainabilityController.ts::program:<lambda>1
120259084361,METHOD_REF,2,,,<lambda>2,48,,90,controllers/sonarQubeMaintainabilityController.ts::program:getMaintainabilityMetricsHistory,,,2,,controllers/sonarQubeMaintainabilityController.ts::program:<lambda>2
120259084362,METHOD_REF,2,,,<lambda>0,41,,12,controllers/sonarQubeReliabilityController.ts::program:refreshReliabilityMetrics,,,2,,controllers/sonarQubeReliabilityController.ts::program:<lambda>0
120259084363,METHOD_REF,2,,,<lambda>1,37,,48,controllers/sonarQubeReliabilityController.ts::program:getReliabilityMetrics,,,2,,controllers/sonarQubeReliabilityController.ts::program:<lambda>1
120259084364,METHOD_REF,2,,,<lambda>2,44,,88,controllers/sonarQubeReliabilityController.ts::program:getReliabilityMetricsHistory,,,2,,controllers/sonarQubeReliabilityController.ts::program:<lambda>2
120259084365,METHOD_REF,2,,,<lambda>0,38,,12,controllers/sonarQubeSecurityController.ts::program:refreshSecurityMetrics,,,2,,controllers/sonarQubeSecurityController.ts::program:<lambda>0
120259084366,METHOD_REF,2,,,<lambda>1,34,,48,controllers/sonarQubeSecurityController.ts::program:getSecurityMetrics,,,2,,controllers/sonarQubeSecurityController.ts::program:<lambda>1
120259084367,METHOD_REF,2,,,<lambda>2,41,,88,controllers/sonarQubeSecurityController.ts::program:getSecurityMetricsHistory,,,2,,controllers/sonarQubeSecurityController.ts::program:<lambda>2
120259084368,METHOD_REF,2,,,checkMonthlyData,0,,5,db/check-monthly-data.ts::program:checkMonthlyData,,,2,,db/check-monthly-data.ts::program:checkMonthlyData
120259084369,METHOD_REF,2,,,clearAndRepopulateDoraMetrics,0,,7,db/clear-and-repopulate-dora.ts::program:clearAndRepopulateDoraMetrics,,,2,,db/clear-and-repopulate-dora.ts::program:clearAndRepopulateDoraMetrics
120259084370,METHOD_REF,2,,,<lambda>1,21,,28,db/connection.ts::program:<lambda>0:<lambda>1,,,4,,db/connection.ts::program:<lambda>0:<lambda>1
120259084371,METHOD_REF,2,,,<lambda>0,23,,9,db/connection.ts::program:getPool,,,2,,db/connection.ts::program:<lambda>0
120259084372,METHOD_REF,2,,,<lambda>2,25,,41,db/connection.ts::program:connectDB,,,2,,db/connection.ts::program:<lambda>2
120259084373,METHOD_REF,2,,,<lambda>3,23,,60,db/connection.ts::program:closeDB,,,2,,db/connection.ts::program:<lambda>3
120259084374,METHOD_REF,2,,,populateDoraMetrics,0,,7,db/populate-dora-metrics.ts::program:populateDoraMetrics,,,2,,db/populate-dora-metrics.ts::program:populateDoraMetrics
120259084375,METHOD_REF,1,,,<lambda>11,27,,258,db/queries.ts::program:<lambda>10:<lambda>11,,,3,,db/queries.ts::program:<lambda>10:<lambda>11
120259084376,METHOD_REF,2,,,<lambda>0,32,,11,db/queries.ts::program:initializeTables,,,2,,db/queries.ts::program:<lambda>0
120259084377,METHOD_REF,2,,,<lambda>1,37,,35,db/queries.ts::program:syncProjectToRegistry,,,2,,db/queries.ts::program:<lambda>1
120259084378,METHOD_REF,2,,,<lambda>2,38,,92,db/queries.ts::program:syncProjectsToRegistry,,,2,,db/queries.ts::program:<lambda>2
120259084379,METHOD_REF,2,,,<lambda>3,42,,117,db/queries.ts::program:getAllProjectsFromRegistry,,,2,,db/queries.ts::program:<lambda>3
120259084380,METHOD_REF,2,,,<lambda>4,30,,141,db/queries.ts::program:getProjectById,,,2,,db/queries.ts::program:<lambda>4
120259084381,METHOD_REF,2,,,<lambda>5,30,,165,db/queries.ts::program:getProjectUUID,,,2,,db/queries.ts::program:<lambda>5
120259084382,METHOD_REF,2,,,<lambda>6,33,,183,db/queries.ts::program:setProjectTracked,,,2,,db/queries.ts::program:<lambda>6
120259084383,METHOD_REF,2,,,<lambda>7,28,,205,db/queries.ts::program:trackProject,,,2,,db/queries.ts::program:<lambda>7
120259084384,METHOD_REF,2,,,<lambda>8,30,,212,db/queries.ts::program:untrackProject,,,2,,db/queries.ts::program:<lambda>8
120259084385,METHOD_REF,2,,,<lambda>9,32,,234,db/queries.ts::program:isProjectTracked,,,2,,db/queries.ts::program:<lambda>9
120259084386,METHOD_REF,2,,,<lambda>10,36,,251,db/queries.ts::program:getTrackedProjectIds,,,2,,db/queries.ts::program:<lambda>10
120259084387,METHOD_REF,2,,,<lambda>12,37,,273,db/queries.ts::program:insertProjectSnapshot,,,2,,db/queries.ts::program:<lambda>12
120259084388,METHOD_REF,2,,,<lambda>13,52,,336,db/queries.ts::program:getLatestSnapshotsForTrackedProjects,,,2,,db/queries.ts::program:<lambda>13
120259084389,METHOD_REF,2,,,<lambda>14,35,,385,db/queries.ts::program:getProjectSnapshots,,,2,,db/queries.ts::program:<lambda>14
120259084390,METHOD_REF,2,,,<lambda>15,46,,425,db/queries.ts::program:getLatestSnapshotByProjectName,,,2,,db/queries.ts::program:<lambda>15
120259084391,METHOD_REF,2,,,<lambda>16,35,,493,db/queries.ts::program:saveProjectInsights,,,2,,db/queries.ts::program:<lambda>16
120259084392,METHOD_REF,2,,,<lambda>17,40,,536,db/queries.ts::program:getLatestProjectInsights,,,2,,db/queries.ts::program:<lambda>17
120259084393,METHOD_REF,2,,,<lambda>18,41,,568,db/queries.ts::program:getProjectInsightsHistory,,,2,,db/queries.ts::program:<lambda>18
120259084394,METHOD_REF,2,,,<lambda>19,45,,598,db/queries.ts::program:getProjectInsightsHistoryById,,,2,,db/queries.ts::program:<lambda>19
120259084395,METHOD_REF,2,,,<lambda>20,42,,628,db/queries.ts::program:getAllProjectsWithInsights,,,2,,db/queries.ts::program:<lambda>20
120259084396,METHOD_REF,2,,,<lambda>21,43,,662,db/queries.ts::program:getAllLatestProjectInsights,,,2,,db/queries.ts::program:<lambda>21
120259084397,METHOD_REF,2,,,<lambda>22,37,,699,db/queries.ts::program:getTotalProjectsCount,,,2,,db/queries.ts::program:<lambda>22
120259084398,METHOD_REF,2,,,<lambda>23,39,,714,db/queries.ts::program:getTrackedProjectsCount,,,2,,db/queries.ts::program:<lambda>23
120259084399,METHOD_REF,2,,,<lambda>24,39,,729,db/queries.ts::program:getLatestCombinedScores,,,2,,db/queries.ts::program:<lambda>24
120259084400,METHOD_REF,2,,,<lambda>25,43,,764,db/queries.ts::program:getProjectsNeedingAttention,,,2,,db/queries.ts::program:<lambda>25
120259084401,METHOD_REF,2,,,<lambda>3,21,,81,index.ts::program:<lambda>2:<lambda>3,,,4,,index.ts::program:<lambda>2:<lambda>3
120259084402,METHOD_REF,2,,,<lambda>0,13,,39,index.ts::program:<lambda>0,,,4,,index.ts::program:<lambda>0
120259084403,METHOD_REF,1,,,<lambda>1,8,,48,index.ts::program:<lambda>1,,,3,,index.ts::program:<lambda>1
120259084404,METHOD_REF,2,,,<lambda>2,20,,60,index.ts::program:startServer,,,2,,index.ts::program:<lambda>2
120259084405,METHOD_REF,2,,,<lambda>0,28,,4,middleware/errorHandler.ts::program:errorHandler,,,2,,middleware/errorHandler.ts::program:<lambda>0
120259084406,METHOD_REF,2,,,<lambda>0,22,,19,routes/index.ts::program:<lambda>0,,,4,,routes/index.ts::program:<lambda>0
120259084407,METHOD_REF,2,,,<lambda>1,29,,24,routes/index.ts::program:<lambda>1,,,4,,routes/index.ts::program:<lambda>1
120259084408,METHOD_REF,2,,,<lambda>1,31,,20,schedulers/weeklyDoraSnapshotScheduler.ts::program:<lambda>0:<lambda>1,,,4,,schedulers/weeklyDoraSnapshotScheduler.ts::program:<lambda>0:<lambda>1
120259084409,METHOD_REF,2,,,<lambda>0,47,,11,schedulers/weeklyDoraSnapshotScheduler.ts::program:initWeeklyDoraSnapshotScheduler,,,2,,schedulers/weeklyDoraSnapshotScheduler.ts::program:<lambda>0
120259084410,METHOD_REF,1,,,<lambda>0,28,,53,services/ai/geminiService.ts::program:GeminiService:generateTextResponse:<lambda>0,,,3,,services/ai/geminiService.ts::program:GeminiService:generateTextResponse:<lambda>0
120259084411,METHOD_REF,1,,,<lambda>1,34,,216,services/ai/geminiService.ts::program:GeminiService:generateResponseWithExcel:<lambda>1,,,3,,services/ai/geminiService.ts::program:GeminiService:generateResponseWithExcel:<lambda>1
120259084412,METHOD_REF,2,,,constructor() {},0,,6,services/ai/geminiService.ts::program:GeminiService:<init>,,,2,,services/ai/geminiService.ts::program:GeminiService:<init>
120259084413,METHOD_REF,2,,,constructor() {},0,,4,services/ai/googleSheetsService.ts::program:GoogleSheetsService:<init>,,,2,,services/ai/googleSheetsService.ts::program:GoogleSheetsService:<init>
120259084414,METHOD_REF,1,,,<lambda>3,56,,110,services/ai/insightsParser.ts::program:<lambda>2:<lambda>3,,,3,,services/ai/insightsParser.ts::program:<lambda>2:<lambda>3
120259084415,METHOD_REF,2,,,<lambda>0,28,,6,services/ai/insightsParser.ts::program:extractSectionScore,,,2,,services/ai/insightsParser.ts::program:<lambda>0
120259084416,METHOD_REF,2,,,<lambda>1,24,,50,services/ai/insightsParser.ts::program:cleanJsonString,,,2,,services/ai/insightsParser.ts::program:<lambda>1
120259084417,METHOD_REF,2,,,<lambda>2,39,,63,services/ai/insightsParser.ts::program:parseAndCorrectInsights,,,2,,services/ai/insightsParser.ts::program:<lambda>2
120259084418,METHOD_REF,1,,,<lambda>0,34,,133,services/ai/projectInsightsService.ts::program:ProjectInsightsService:generateInsights:<lambda>0,,,3,,services/ai/projectInsightsService.ts::program:ProjectInsightsService:generateInsights:<lambda>0
120259084419,METHOD_REF,2,,,constructor() {},0,,9,services/ai/projectInsightsService.ts::program:ProjectInsightsService:<init>,,,2,,services/ai/projectInsightsService.ts::program:ProjectInsightsService:<init>
120259084420,METHOD_REF,1,,,<lambda>0,59,,34,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateMetrics:<lambda>0,,,3,,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateMetrics:<lambda>0
120259084421,METHOD_REF,1,,,<lambda>1,20,,65,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateAvgCommitSize:<lambda>1,,,3,,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateAvgCommitSize:<lambda>1
120259084422,METHOD_REF,1,,,<lambda>2,20,,94,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateLinesAddedDeleted:<lambda>2,,,3,,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateLinesAddedDeleted:<lambda>2
120259084423,METHOD_REF,1,,,<lambda>3,20,,121,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateBusFactor:<lambda>3,,,3,,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateBusFactor:<lambda>3
120259084424,METHOD_REF,1,,,<lambda>4,6,,151,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateBusFactor:<lambda>4,,,3,,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:calculateBusFactor:<lambda>4
120259084425,METHOD_REF,2,,,constructor() {},0,,7,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:<init>,,,2,,services/commitMetrics/commitMetricsCalculationService.ts::program:CommitMetricsCalculationService:<init>
120259084426,METHOD_REF,2,,,constructor() {},0,,9,services/commitMetrics/commitMetricsDbService.ts::program:CommitMetricsDbService:<init>,,,2,,services/commitMetrics/commitMetricsDbService.ts::program:CommitMetricsDbService:<init>
120259084427,METHOD_REF,2,,,constructor() {},0,,10,services/commitMetrics/commitMetricsSyncService.ts::program:CommitMetricsSyncService:<init>,,,2,,services/commitMetrics/commitMetricsSyncService.ts::program:CommitMetricsSyncService:<init>
120259084428,METHOD_REF,2,,,<lambda>0,43,,12,services/doraMetrics/doraMetricsCalculationService.ts::program:calculateDoraMetricsSummary,,,2,,services/doraMetrics/doraMetricsCalculationService.ts::program:<lambda>0
120259084429,METHOD_REF,2,,,<lambda>0,39,,19,services/doraMetrics/doraMetricsDbService.ts::program:saveDeploymentFrequency,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>0
120259084430,METHOD_REF,2,,,<lambda>1,34,,51,services/doraMetrics/doraMetricsDbService.ts::program:saveLeadTimeChange,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>1
120259084431,METHOD_REF,2,,,<lambda>2,37,,87,services/doraMetrics/doraMetricsDbService.ts::program:saveChangeFailureRate,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>2
120259084432,METHOD_REF,2,,,<lambda>3,40,,119,services/doraMetrics/doraMetricsDbService.ts::program:saveTimeToRestoreService,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>3
120259084433,METHOD_REF,2,,,<lambda>4,47,,157,services/doraMetrics/doraMetricsDbService.ts::program:getDeploymentFrequencyByProject,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>4
120259084434,METHOD_REF,2,,,<lambda>5,43,,177,services/doraMetrics/doraMetricsDbService.ts::program:getLeadTimeChangesByProject,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>5
120259084435,METHOD_REF,2,,,<lambda>6,45,,197,services/doraMetrics/doraMetricsDbService.ts::program:getChangeFailureRateByProject,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>6
120259084436,METHOD_REF,2,,,<lambda>7,48,,217,services/doraMetrics/doraMetricsDbService.ts::program:getTimeToRestoreServiceByProject,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>7
120259084437,METHOD_REF,2,,,<lambda>8,43,,237,services/doraMetrics/doraMetricsDbService.ts::program:searchDeploymentsByIdPrefix,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>8
120259084438,METHOD_REF,2,,,<lambda>9,41,,259,services/doraMetrics/doraMetricsDbService.ts::program:deleteDeploymentFrequency,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>9
120259084439,METHOD_REF,2,,,<lambda>10,36,,268,services/doraMetrics/doraMetricsDbService.ts::program:deleteLeadTimeChange,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>10
120259084440,METHOD_REF,2,,,<lambda>11,39,,277,services/doraMetrics/doraMetricsDbService.ts::program:deleteChangeFailureRate,,,2,,services/doraMetrics/doraMetricsDbService.ts::program:<lambda>11
