73014444049,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,saveChangeFailureRate,../services/doraMetrics/doraMetricsDbService:saveChangeFailureRate,,,,5,,,-1
73014444050,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,saveTimeToRestoreService,../services/doraMetrics/doraMetricsDbService:saveTimeToRestoreService,,,,5,,,-1
73014444051,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,getDeploymentFrequencyByProject,../services/doraMetrics/doraMetricsDbService:getDeploymentFrequencyByProject,,,,5,,,-1
73014444052,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,getLeadTimeChangesByProject,../services/doraMetrics/doraMetricsDbService:getLeadTimeChangesByProject,,,,5,,,-1
73014444053,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,getChangeFailureRateByProject,../services/doraMetrics/doraMetricsDbService:getChangeFailureRateByProject,,,,5,,,-1
73014444054,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,getTimeToRestoreServiceByProject,../services/doraMetrics/doraMetricsDbService:getTimeToRestoreServiceByProject,,,,5,,,-1
73014444055,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,deleteDeploymentFrequency,../services/doraMetrics/doraMetricsDbService:deleteDeploymentFrequency,,,,5,,,-1
73014444056,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,deleteLeadTimeChange,../services/doraMetrics/doraMetricsDbService:deleteLeadTimeChange,,,,5,,,-1
73014444057,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,deleteChangeFailureRate,../services/doraMetrics/doraMetricsDbService:deleteChangeFailureRate,,,,5,,,-1
73014444058,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,deleteTimeToRestoreService,../services/doraMetrics/doraMetricsDbService:deleteTimeToRestoreService,,,,5,,,-1
73014444059,IMPORT,"import {
  saveDeploymentFrequency,
  saveLeadTimeChange,
  saveChangeFailureRate,
  saveTimeToRestoreService,
  getDeploymentFrequencyByProject,
  getLeadTimeChangesByProject,
  getChangeFailureRateByProject,
  getTimeToRestoreServiceByProject,
  deleteDeploymentFrequency,
  deleteLeadTimeChange,
  deleteChangeFailureRate,
  deleteTimeToRestoreService,
  searchDeploymentsByIdPrefix,
} from '../services/doraMetrics/doraMetricsDbService'",5,,searchDeploymentsByIdPrefix,../services/doraMetrics/doraMetricsDbService:searchDeploymentsByIdPrefix,,,,5,,,-1
73014444060,IMPORT,import { calculateDoraMetricsSummary } from '../services/doraMetrics/doraMetricsCalculationService',20,,calculateDoraMetricsSummary,../services/doraMetrics/doraMetricsCalculationService:calculateDoraMetricsSummary,,,,20,,,-1
73014444061,IMPORT,"import { 
  getWeeklySnapshotsForProject,
  captureLastWeekSnapshots 
} from '../services/doraMetrics/weeklyDoraSnapshotService'",21,,getWeeklySnapshotsForProject,../services/doraMetrics/weeklyDoraSnapshotService:getWeeklySnapshotsForProject,,,,21,,,-1
73014444062,IMPORT,"import { 
  getWeeklySnapshotsForProject,
  captureLastWeekSnapshots 
} from '../services/doraMetrics/weeklyDoraSnapshotService'",21,,captureLastWeekSnapshots,../services/doraMetrics/weeklyDoraSnapshotService:captureLastWeekSnapshots,,,,21,,,-1
73014444063,IMPORT,import { getDoraTrends } from '../services/doraMetrics/doraTrendsService',25,,getDoraTrends,../services/doraMetrics/doraTrendsService:getDoraTrends,,,,25,,,-1
73014444064,IMPORT,"import { Request, Response } from 'express'",4,,Request,express:Request,,,,4,,,-1
73014444065,IMPORT,"import { Request, Response } from 'express'",4,,Response,express:Response,,,,4,,,-1
73014444066,IMPORT,import { getPool } from '../db/connection',5,,getPool,../db/connection:getPool,,,,5,,,-1
73014444067,IMPORT,"import { Request, Response } from 'express'",4,,Request,express:Request,,,,4,,,-1
73014444068,IMPORT,"import { Request, Response } from 'express'",4,,Response,express:Response,,,,4,,,-1
73014444069,IMPORT,import issueMetricsSyncService from '../services/issueMetrics/issueMetricsSyncService',5,,issueMetricsSyncService,../services/issueMetrics/issueMetricsSyncService:issueMetricsSyncService,,,,5,,,-1
73014444070,IMPORT,import issueMetricsDbService from '../services/issueMetrics/issueMetricsDbService',6,,issueMetricsDbService,../services/issueMetrics/issueMetricsDbService:issueMetricsDbService,,,,6,,,-1
73014444071,IMPORT,"import { Request, Response } from 'express'",4,,Request,express:Request,,,,4,,,-1
73014444072,IMPORT,"import { Request, Response } from 'express'",4,,Response,express:Response,,,,4,,,-1
73014444073,IMPORT,import milestoneMetricsSyncService from '../services/milestoneMetrics/milestoneMetricsSyncService',5,,milestoneMetricsSyncService,../services/milestoneMetrics/milestoneMetricsSyncService:milestoneMetricsSyncService,,,,5,,,-1
73014444074,IMPORT,import milestoneMetricsDbService from '../services/milestoneMetrics/milestoneMetricsDbService',6,,milestoneMetricsDbService,../services/milestoneMetrics/milestoneMetricsDbService:milestoneMetricsDbService,,,,6,,,-1
73014444075,IMPORT,"import { Request, Response } from 'express'",5,,Request,express:Request,,,,5,,,-1
73014444076,IMPORT,"import { Request, Response } from 'express'",5,,Response,express:Response,,,,5,,,-1
73014444077,IMPORT,import mrMetricsSyncService from '../services/mrMetrics/mrMetricsSyncService',6,,mrMetricsSyncService,../services/mrMetrics/mrMetricsSyncService:mrMetricsSyncService,,,,6,,,-1
73014444078,IMPORT,import mrMetricsDbService from '../services/mrMetrics/mrMetricsDbService',7,,mrMetricsDbService,../services/mrMetrics/mrMetricsDbService:mrMetricsDbService,,,,7,,,-1
73014444079,IMPORT,"import { Request, Response } from 'express'",2,,Request,express:Request,,,,2,,,-1
73014444080,IMPORT,"import { Request, Response } from 'express'",2,,Response,express:Response,,,,2,,,-1
73014444081,IMPORT,"import { trackProject, untrackProject, getTotalProjectsCount, getTrackedProjectsCount, getLatestCombinedScores, getProjectsNeedingAttention } from '../db/queries'",3,,trackProject,../db/queries:trackProject,,,,3,,,-1
73014444082,IMPORT,"import { trackProject, untrackProject, getTotalProjectsCount, getTrackedProjectsCount, getLatestCombinedScores, getProjectsNeedingAttention } from '../db/queries'",3,,untrackProject,../db/queries:untrackProject,,,,3,,,-1
73014444083,IMPORT,"import { trackProject, untrackProject, getTotalProjectsCount, getTrackedProjectsCount, getLatestCombinedScores, getProjectsNeedingAttention } from '../db/queries'",3,,getTotalProjectsCount,../db/queries:getTotalProjectsCount,,,,3,,,-1
73014444084,IMPORT,"import { trackProject, untrackProject, getTotalProjectsCount, getTrackedProjectsCount, getLatestCombinedScores, getProjectsNeedingAttention } from '../db/queries'",3,,getTrackedProjectsCount,../db/queries:getTrackedProjectsCount,,,,3,,,-1
73014444085,IMPORT,"import { trackProject, untrackProject, getTotalProjectsCount, getTrackedProjectsCount, getLatestCombinedScores, getProjectsNeedingAttention } from '../db/queries'",3,,getLatestCombinedScores,../db/queries:getLatestCombinedScores,,,,3,,,-1
73014444086,IMPORT,"import { trackProject, untrackProject, getTotalProjectsCount, getTrackedProjectsCount, getLatestCombinedScores, getProjectsNeedingAttention } from '../db/queries'",3,,getProjectsNeedingAttention,../db/queries:getProjectsNeedingAttention,,,,3,,,-1
73014444087,IMPORT,import projectSyncService from '../services/project/projectSyncService',4,,projectSyncService,../services/project/projectSyncService:projectSyncService,,,,4,,,-1
73014444088,IMPORT,import projectFetchService from '../services/project/projectFetchService',5,,projectFetchService,../services/project/projectFetchService:projectFetchService,,,,5,,,-1
73014444089,IMPORT,import projectRefreshService from '../services/project/projectRefreshService',6,,projectRefreshService,../services/project/projectRefreshService:projectRefreshService,,,,6,,,-1
73014444090,IMPORT,import gitlabGroupService from '../services/gitlab/gitlabGroupService',7,,gitlabGroupService,../services/gitlab/gitlabGroupService:gitlabGroupService,,,,7,,,-1
73014444091,IMPORT,import gitLabMemberService from '../services/gitlab/gitLabMemberService',8,,gitLabMemberService,../services/gitlab/gitLabMemberService:gitLabMemberService,,,,8,,,-1
73014444092,IMPORT,"import { Request, Response } from 'express'",5,,Request,express:Request,,,,5,,,-1
73014444093,IMPORT,"import { Request, Response } from 'express'",5,,Response,express:Response,,,,5,,,-1
73014444094,IMPORT,import { SonarMaintainabilitySyncService } from '../services/sonarMaintainability/sonarMaintainabilitySyncService',6,,SonarMaintainabilitySyncService,../services/sonarMaintainability/sonarMaintainabilitySyncService:SonarMaintainabilitySyncService,,,,6,,,-1
73014444095,IMPORT,import { SonarMaintainabilityDbService } from '../services/sonarMaintainability/sonarMaintainabilityDbService',7,,SonarMaintainabilityDbService,../services/sonarMaintainability/sonarMaintainabilityDbService:SonarMaintainabilityDbService,,,,7,,,-1
73014444096,IMPORT,"import { Request, Response } from 'express'",4,,Request,express:Request,,,,4,,,-1
73014444097,IMPORT,"import { Request, Response } from 'express'",4,,Response,express:Response,,,,4,,,-1
73014444098,IMPORT,import { SonarReliabilitySyncService } from '../services/sonarReliability/sonarReliabilitySyncService',5,,SonarReliabilitySyncService,../services/sonarReliability/sonarReliabilitySyncService:SonarReliabilitySyncService,,,,5,,,-1
73014444099,IMPORT,import { SonarReliabilityDbService } from '../services/sonarReliability/sonarReliabilityDbService',6,,SonarReliabilityDbService,../services/sonarReliability/sonarReliabilityDbService:SonarReliabilityDbService,,,,6,,,-1
73014444100,IMPORT,"import { Request, Response } from 'express'",4,,Request,express:Request,,,,4,,,-1
73014444101,IMPORT,"import { Request, Response } from 'express'",4,,Response,express:Response,,,,4,,,-1
73014444102,IMPORT,import { SonarSecuritySyncService } from '../services/sonarSecurity/sonarSecuritySyncService',5,,SonarSecuritySyncService,../services/sonarSecurity/sonarSecuritySyncService:SonarSecuritySyncService,,,,5,,,-1
73014444103,IMPORT,import { SonarSecurityDbService } from '../services/sonarSecurity/sonarSecurityDbService',6,,SonarSecurityDbService,../services/sonarSecurity/sonarSecurityDbService:SonarSecurityDbService,,,,6,,,-1
73014444104,IMPORT,import 'dotenv/config',2,,dotenv/config,dotenv/config,,,,2,,,-1
73014444105,IMPORT,import { getPool } from './connection',3,,getPool,./connection:getPool,,,,3,,,-1
73014444106,IMPORT,import 'dotenv/config',2,,dotenv/config,dotenv/config,,,,2,,,-1
73014444107,IMPORT,import { getPool } from './connection',3,,getPool,./connection:getPool,,,,3,,,-1
73014444108,IMPORT,import * as fs from 'fs',4,,fs,fs:fs,,,,4,,,-1
73014444109,IMPORT,import * as path from 'path',5,,path,path:path,,,,5,,,-1
73014444110,IMPORT,import { Pool } from 'pg',2,,Pool,pg:Pool,,,,2,,,-1
73014444111,IMPORT,import 'dotenv/config',2,,dotenv/config,dotenv/config,,,,2,,,-1
73014444112,IMPORT,import { getPool } from './connection',3,,getPool,./connection:getPool,,,,3,,,-1
73014444113,IMPORT,import * as fs from 'fs',4,,fs,fs:fs,,,,4,,,-1
73014444114,IMPORT,import * as path from 'path',5,,path,path:path,,,,5,,,-1
73014444115,IMPORT,import { getPool } from './connection',2,,getPool,./connection:getPool,,,,2,,,-1
73014444116,IMPORT,import * as fs from 'fs',3,,fs,fs:fs,,,,3,,,-1
73014444117,IMPORT,import * as path from 'path',4,,path,path:path,,,,4,,,-1
73014444118,IMPORT,"import express, { Application, Request, Response, NextFunction } from 'express'",1,,express,express:express,,,,1,,,-1
73014444119,IMPORT,"import express, { Application, Request, Response, NextFunction } from 'express'",1,,Application,express:Application,,,,1,,,-1
73014444120,IMPORT,"import express, { Application, Request, Response, NextFunction } from 'express'",1,,Request,express:Request,,,,1,,,-1
73014444121,IMPORT,"import express, { Application, Request, Response, NextFunction } from 'express'",1,,Response,express:Response,,,,1,,,-1
73014444122,IMPORT,"import express, { Application, Request, Response, NextFunction } from 'express'",1,,NextFunction,express:NextFunction,,,,1,,,-1
73014444123,IMPORT,import cors from 'cors',2,,cors,cors:cors,,,,2,,,-1
73014444124,IMPORT,import dotenv from 'dotenv',3,,dotenv,dotenv:dotenv,,,,3,,,-1
73014444125,IMPORT,import apiRoutes from './routes',11,,apiRoutes,./routes:apiRoutes,,,,11,,,-1
73014444126,IMPORT,import { errorHandler } from './middleware/errorHandler',12,,errorHandler,./middleware/errorHandler:errorHandler,,,,12,,,-1
73014444127,IMPORT,import { connectDB } from './db/connection',13,,connectDB,./db/connection:connectDB,,,,13,,,-1
73014444128,IMPORT,import { initializeTables } from './db/queries',14,,initializeTables,./db/queries:initializeTables,,,,14,,,-1
73014444129,IMPORT,import { autoMapSonarProjectKeys } from './services/sonarqube/autoMapSonarProjectKeys',15,,autoMapSonarProjectKeys,./services/sonarqube/autoMapSonarProjectKeys:autoMapSonarProjectKeys,,,,15,,,-1
73014444130,IMPORT,import { initWeeklyDoraSnapshotScheduler } from './schedulers/weeklyDoraSnapshotScheduler',16,,initWeeklyDoraSnapshotScheduler,./schedulers/weeklyDoraSnapshotScheduler:initWeeklyDoraSnapshotScheduler,,,,16,,,-1
73014444131,IMPORT,"import { Request, Response, NextFunction } from 'express'",2,,Request,express:Request,,,,2,,,-1
73014444132,IMPORT,"import { Request, Response, NextFunction } from 'express'",2,,Response,express:Response,,,,2,,,-1
73014444133,IMPORT,"import { Request, Response, NextFunction } from 'express'",2,,NextFunction,express:NextFunction,,,,2,,,-1
73014444134,IMPORT,import { Router } from 'express',4,,Router,express:Router,,,,4,,,-1
73014444135,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,createDeploymentFrequency,../controllers/doraMetricsController:createDeploymentFrequency,,,,5,,,-1
73014444136,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,createLeadTimeChange,../controllers/doraMetricsController:createLeadTimeChange,,,,5,,,-1
73014444137,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,createChangeFailureRate,../controllers/doraMetricsController:createChangeFailureRate,,,,5,,,-1
73014444138,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,createTimeToRestoreService,../controllers/doraMetricsController:createTimeToRestoreService,,,,5,,,-1
73014444139,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,getDeploymentFrequency,../controllers/doraMetricsController:getDeploymentFrequency,,,,5,,,-1
73014444140,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,getLeadTimeChanges,../controllers/doraMetricsController:getLeadTimeChanges,,,,5,,,-1
73014444141,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,getChangeFailureRates,../controllers/doraMetricsController:getChangeFailureRates,,,,5,,,-1
73014444142,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,getTimeToRestoreServices,../controllers/doraMetricsController:getTimeToRestoreServices,,,,5,,,-1
73014444143,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,getDoraMetricsSummary,../controllers/doraMetricsController:getDoraMetricsSummary,,,,5,,,-1
73014444144,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,deleteDeploymentFrequencyRecord,../controllers/doraMetricsController:deleteDeploymentFrequencyRecord,,,,5,,,-1
73014444145,IMPORT,"import {
  createDeploymentFrequency,
  createLeadTimeChange,
  createChangeFailureRate,
  createTimeToRestoreService,
  getDeploymentFrequency,
  getLeadTimeChanges,
  getChangeFailureRates,
  getTimeToRestoreServices,
  getDoraMetricsSummary,
  deleteDeploymentFrequencyRecord,
  deleteLeadTimeChangeRecord,
  deleteChangeFailureRateRecord,
  deleteTimeToRestoreServiceRecord,
  searchDeployments,
  getWeeklySnapshots,
  manualCaptureLastWeek,
  getDoraTrendsController,
} from '../controllers/doraMetricsController'",5,,deleteLeadTimeChangeRecord,../controllers/doraMetricsController:deleteLeadTimeChangeRecord,,,,5,,,-1
