124554051596,METHOD_RETURN,RET,32,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,43,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051597,METHOD_RETURN,RET,39,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,80,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051598,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051599,METHOD_RETURN,RET,41,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,31,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051600,METHOD_RETURN,RET,36,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,72,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051601,METHOD_RETURN,RET,39,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,123,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051602,METHOD_RETURN,RET,42,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,164,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051603,METHOD_RETURN,RET,38,,BY_VALUE,216,,,7,Promise<void>,Promise<void>
124554051604,METHOD_RETURN,RET,34,,BY_VALUE,240,,,7,Promise<void>,Promise<void>
124554051605,METHOD_RETURN,RET,37,,BY_VALUE,264,,,7,Promise<void>,Promise<void>
124554051606,METHOD_RETURN,RET,40,,BY_VALUE,288,,,7,Promise<void>,Promise<void>
124554051607,METHOD_RETURN,RET,37,,BY_VALUE,312,,,7,Promise<void>,Promise<void>
124554051608,METHOD_RETURN,RET,33,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:json:<returnValue>",BY_VALUE,338,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051609,METHOD_RETURN,RET,47,,BY_VALUE,370,,,7,Promise<void>,Promise<void>
124554051610,METHOD_RETURN,RET,42,,BY_VALUE,399,,,7,Promise<void>,Promise<void>
124554051611,METHOD_RETURN,RET,45,,BY_VALUE,428,,,7,Promise<void>,Promise<void>
124554051612,METHOD_RETURN,RET,48,,BY_VALUE,457,,,7,Promise<void>,Promise<void>
124554051613,METHOD_RETURN,RET,34,,BY_VALUE,486,,,7,Promise<void>,Promise<void>
124554051614,METHOD_RETURN,RET,37,,BY_VALUE,510,,,7,Promise<void>,Promise<void>
124554051615,METHOD_RETURN,RET,39,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,531,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051616,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051617,METHOD_RETURN,RET,27,,BY_VALUE,110,,,6,void,void
124554051618,METHOD_RETURN,RET,21,,BY_VALUE,109,,,6,void,void
124554051619,METHOD_RETURN,RET,27,,BY_VALUE,125,,,6,void,void
124554051620,METHOD_RETURN,RET,26,"Map<string, __ecma.Number>;__ecma.Map",BY_VALUE,123,,,6,"Map<string, __ecma.Number>",ANY
124554051621,METHOD_RETURN,RET,11,{ timestamp: __ecma.String; date: __ecma.String; issue_health: __ecma.Number | __ecma.Null; mr_health: __ecma.Number | __ecma.Null; commit_health: __ecma.Number | __ecma.Null; reliability_health: __ecma.Number | __ecma.Null; maintainability_health: __ecma.Number | __ecma.Null; security_health: __ecma.Number | __ecma.Null; },BY_VALUE,141,,,6,{ timestamp: __ecma.String; date: __ecma.String; issue_health: __ecma.Number | __ecma.Null; mr_health: __ecma.Number | __ecma.Null; commit_health: __ecma.Number | __ecma.Null; reliability_health: __ecma.Number | __ecma.Null; maintainability_health: __ecma.Number | __ecma.Null; security_health: __ecma.Number | __ecma.Null; },{ timestamp: __ecma.String; date: __ecma.String; issue_health: __ecma.Number | __ecma.Null; mr_health: __ecma.Number | __ecma.Null; commit_health: __ecma.Number | __ecma.Null; reliability_health: __ecma.Number | __ecma.Null; maintainability_health: __ecma.Number | __ecma.Null; security_health: __ecma.Number | __ecma.Null; }
124554051622,METHOD_RETURN,RET,37,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,11,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051623,METHOD_RETURN,RET,37,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,169,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051624,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051625,METHOD_RETURN,RET,35,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,12,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051626,METHOD_RETURN,RET,31,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,48,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051627,METHOD_RETURN,RET,37,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,85,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051628,METHOD_RETURN,RET,38,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,133,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051629,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051630,METHOD_RETURN,RET,39,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,12,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051631,METHOD_RETURN,RET,35,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,46,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051632,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051633,METHOD_RETURN,RET,32,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,13,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051634,METHOD_RETURN,RET,28,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,48,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051635,METHOD_RETURN,RET,34,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,86,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051636,METHOD_RETURN,RET,35,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,124,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051637,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051638,METHOD_RETURN,RET,22,,BY_VALUE,16,,,7,Promise<void>,Promise<void>
124554051639,METHOD_RETURN,RET,25,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,29,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051640,METHOD_RETURN,RET,29,,BY_VALUE,54,,,7,Promise<void>,Promise<void>
124554051641,METHOD_RETURN,RET,27,,BY_VALUE,67,,,7,Promise<void>,Promise<void>
124554051642,METHOD_RETURN,RET,22,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,80,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051643,METHOD_RETURN,RET,25,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,100,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051644,METHOD_RETURN,RET,30,,BY_VALUE,120,,,7,Promise<void>,Promise<void>
124554051645,METHOD_RETURN,RET,24,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,131,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051646,METHOD_RETURN,RET,26,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,151,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051647,METHOD_RETURN,RET,48,{ id: __ecma.Number; name: __ecma.String; },BY_VALUE,172,,,6,{ id: __ecma.Number; name: __ecma.String; },{ id: __ecma.Number; name: __ecma.String; }
124554051648,METHOD_RETURN,RET,26,,BY_VALUE,167,,,7,Promise<void>,Promise<void>
124554051649,METHOD_RETURN,RET,29,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,187,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051650,METHOD_RETURN,RET,29,,BY_VALUE,206,,,7,Promise<void>,Promise<void>
124554051651,METHOD_RETURN,RET,36,Promise<{ totalProjects: __ecma.Number; trackedProjects: __ecma.Number; averageQuality: __ecma.Number; needsAttention: __ecma.Number; qualityDistribution: { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }; projectsNeedingAttention: __ecma.Array; }>,BY_VALUE,219,,,5,Promise<{ totalProjects: __ecma.Number; trackedProjects: __ecma.Number; averageQuality: __ecma.Number; needsAttention: __ecma.Number; qualityDistribution: { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }; projectsNeedingAttention: __ecma.Array; }>,Promise<{ totalProjects: __ecma.Number; trackedProjects: __ecma.Number; averageQuality: __ecma.Number; needsAttention: __ecma.Number; qualityDistribution: { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }; projectsNeedingAttention: __ecma.Array; }>
124554051652,METHOD_RETURN,RET,32,,BY_VALUE,245,,,7,ANY,ANY
124554051653,METHOD_RETURN,RET,36,__ecma.Number,BY_VALUE,242,,,6,__ecma.Number,__ecma.Number
124554051654,METHOD_RETURN,RET,27,parseFloat:<operator>.lessThan:<returnValue>;__ecma.Boolean,BY_VALUE,254,,,6,__ecma.Boolean,__ecma.Boolean
124554051655,METHOD_RETURN,RET,42,__ecma.Number,BY_VALUE,253,,,6,__ecma.Number,__ecma.Number
124554051656,METHOD_RETURN,RET,32,parseFloat:<operator>.lessThan:<returnValue>;__ecma.Boolean,BY_VALUE,262,,,6,__ecma.Boolean,__ecma.Boolean
124554051657,METHOD_RETURN,RET,31,__ecma.Boolean,BY_VALUE,263,,,6,__ecma.Boolean,__ecma.Boolean
124554051658,METHOD_RETURN,RET,28,__ecma.Boolean,BY_VALUE,264,,,6,__ecma.Boolean,__ecma.Boolean
124554051659,METHOD_RETURN,RET,33,parseFloat:<operator>.greaterEqualsThan:<returnValue>;__ecma.Boolean,BY_VALUE,265,,,6,__ecma.Boolean,__ecma.Boolean
124554051660,METHOD_RETURN,RET,41,{ critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; },BY_VALUE,260,,,6,{ critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; },{ critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }
124554051661,METHOD_RETURN,RET,0,controllers/projectController:ts::program:ProjectController:<init>;ProjectController,BY_VALUE,10,,,4,ProjectController,ANY
124554051662,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051663,METHOD_RETURN,RET,45,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,13,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051664,METHOD_RETURN,RET,41,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,50,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051665,METHOD_RETURN,RET,48,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,90,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051666,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051667,METHOD_RETURN,RET,41,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,12,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051668,METHOD_RETURN,RET,37,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,48,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051669,METHOD_RETURN,RET,44,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,88,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051670,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051671,METHOD_RETURN,RET,38,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,12,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051672,METHOD_RETURN,RET,34,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,48,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051673,METHOD_RETURN,RET,41,"Promise<Response<any, Record<string, ANY>> | ANY>;express:Response:status:<returnValue>:json:<returnValue>",BY_VALUE,88,,,7,"Promise<Response<any, Record<string, ANY>> | ANY>","Promise<Response<any, Record<string, ANY>> | ANY>"
124554051674,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051675,METHOD_RETURN,RET,0,,BY_VALUE,5,,,4,Promise<void>,Promise<void>
124554051676,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051677,METHOD_RETURN,RET,0,,BY_VALUE,7,,,4,Promise<void>,Promise<void>
124554051678,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051679,METHOD_RETURN,RET,21,,BY_VALUE,28,,,6,void,void
124554051680,METHOD_RETURN,RET,23,pg:Pool;Pool | __ecma.Null;Pool;__ecma.Null,BY_VALUE,9,,,5,Pool,ANY
124554051681,METHOD_RETURN,RET,25,,BY_VALUE,41,,,5,Promise<void>,Promise<void>
124554051682,METHOD_RETURN,RET,23,,BY_VALUE,60,,,5,Promise<void>,Promise<void>
124554051683,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051684,METHOD_RETURN,RET,0,,BY_VALUE,7,,,4,Promise<void>,Promise<void>
124554051685,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051686,METHOD_RETURN,RET,32,,BY_VALUE,11,,,5,Promise<void>,Promise<void>
124554051687,METHOD_RETURN,RET,37,Promise<any>,BY_VALUE,35,,,6,Promise<any>,Promise<any>
124554051688,METHOD_RETURN,RET,38,,BY_VALUE,92,,,6,Promise<void>,Promise<void>
124554051689,METHOD_RETURN,RET,42,Promise<any[]>,BY_VALUE,117,,,5,Promise<any[]>,Promise<any[]>
124554051690,METHOD_RETURN,RET,30,Promise<any>,BY_VALUE,141,,,6,Promise<any>,Promise<any>
124554051691,METHOD_RETURN,RET,30,Promise<string | __ecma.Null>,BY_VALUE,165,,,6,Promise<string | __ecma.Null>,Promise<string | __ecma.Null>
124554051692,METHOD_RETURN,RET,33,Promise<any>,BY_VALUE,183,,,7,Promise<any>,Promise<any>
124554051693,METHOD_RETURN,RET,28,Promise<any>,BY_VALUE,205,,,6,Promise<any>,Promise<any>
124554051694,METHOD_RETURN,RET,30,Promise<boolean>,BY_VALUE,212,,,6,Promise<boolean>,Promise<boolean>
124554051695,METHOD_RETURN,RET,32,Promise<boolean>,BY_VALUE,234,,,6,Promise<boolean>,Promise<boolean>
124554051696,METHOD_RETURN,RET,27,,BY_VALUE,258,,,6,ANY,ANY
124554051697,METHOD_RETURN,RET,36,QueryResult<any>:<member>(rows):map:<returnValue>;Promise<number[]>,BY_VALUE,251,,,5,Promise<number[]>,Promise<number[]>
124554051698,METHOD_RETURN,RET,37,Promise<any>,BY_VALUE,273,,,6,Promise<any>,Promise<any>
124554051699,METHOD_RETURN,RET,52,Promise<any[]>,BY_VALUE,336,,,5,Promise<any[]>,Promise<any[]>
124554051700,METHOD_RETURN,RET,35,Promise<any[]>,BY_VALUE,385,,,6,Promise<any[]>,Promise<any[]>
124554051701,METHOD_RETURN,RET,46,Promise<any>,BY_VALUE,425,,,6,Promise<any>,Promise<any>
124554051702,METHOD_RETURN,RET,35,,BY_VALUE,493,,,7,Promise<void>,Promise<void>
124554051703,METHOD_RETURN,RET,40,Promise<any | __ecma.Null>,BY_VALUE,536,,,6,Promise<any | __ecma.Null>,Promise<any | __ecma.Null>
124554051704,METHOD_RETURN,RET,41,Promise<any[]>,BY_VALUE,568,,,6,Promise<any[]>,Promise<any[]>
124554051705,METHOD_RETURN,RET,45,Promise<any[]>,BY_VALUE,598,,,6,Promise<any[]>,Promise<any[]>
124554051706,METHOD_RETURN,RET,42,Promise<any[]>,BY_VALUE,628,,,5,Promise<any[]>,Promise<any[]>
124554051707,METHOD_RETURN,RET,43,Promise<any[]>,BY_VALUE,662,,,5,Promise<any[]>,Promise<any[]>
124554051708,METHOD_RETURN,RET,37,Promise<number>;parseInt:<returnValue>,BY_VALUE,699,,,5,Promise<number>,Promise<number>
124554051709,METHOD_RETURN,RET,39,Promise<number>;parseInt:<returnValue>,BY_VALUE,714,,,5,Promise<number>,Promise<number>
124554051710,METHOD_RETURN,RET,39,Promise<any[]>,BY_VALUE,729,,,5,Promise<any[]>,Promise<any[]>
124554051711,METHOD_RETURN,RET,43,Promise<any[]>,BY_VALUE,764,,,6,Promise<any[]>,Promise<any[]>
124554051712,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051713,METHOD_RETURN,RET,13,,BY_VALUE,39,,,7,void,void
124554051714,METHOD_RETURN,RET,8,,BY_VALUE,48,,,7,void,void
124554051715,METHOD_RETURN,RET,21,,BY_VALUE,81,,,5,void,void
124554051716,METHOD_RETURN,RET,20,,BY_VALUE,60,,,5,Promise<void>,Promise<void>
124554051717,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051718,METHOD_RETURN,RET,28,,BY_VALUE,4,,,9,void,void
124554051719,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051720,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051721,METHOD_RETURN,RET,22,,BY_VALUE,19,,,7,void,void
124554051722,METHOD_RETURN,RET,29,,BY_VALUE,24,,,7,Promise<void>,Promise<void>
124554051723,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051724,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051725,METHOD_RETURN,RET,31,,BY_VALUE,20,,,5,Promise<void>,Promise<void>
124554051726,METHOD_RETURN,RET,47,,BY_VALUE,11,,,5,void,void
124554051727,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051728,METHOD_RETURN,RET,0,services/ai/geminiService:ts::program:GeminiService:<init>;GeminiService,BY_VALUE,6,,,4,GeminiService,ANY
124554051729,METHOD_RETURN,RET,2,void,BY_VALUE,13,,,4,void,void
124554051730,METHOD_RETURN,RET,28,services/ai/geminiService.ts::program:setTimeout:<returnValue>;Timeout,BY_VALUE,53,,,6,Timeout,Timeout
124554051731,METHOD_RETURN,RET,2,EnhancedGenerateContentResponse:text:<returnValue>;Promise<string>,BY_VALUE,29,,,6,Promise<string>,Promise<string>
124554051732,METHOD_RETURN,RET,2,EnhancedGenerateContentResponse:text:<returnValue>;Promise<string>,BY_VALUE,70,,,7,Promise<string>,Promise<string>
124554051733,METHOD_RETURN,RET,2,services/ai/geminiService.ts::program:GeminiService:extractProjectNameFromExcel:<returnValue>;__ecma.String,BY_VALUE,105,,,5,ANY,__ecma.String
124554051734,METHOD_RETURN,RET,2,Promise<any | __ecma.Null>;__ecma.Null,BY_VALUE,127,,,5,Promise<any | __ecma.Null>,ANY
124554051735,METHOD_RETURN,RET,2,__ecma.String,BY_VALUE,151,,,7,__ecma.String,__ecma.String
124554051736,METHOD_RETURN,RET,34,,BY_VALUE,216,,,6,void,void
124554051737,METHOD_RETURN,RET,2,EnhancedGenerateContentResponse:text:<returnValue>;Promise<string>,BY_VALUE,199,,,6,Promise<string>,Promise<string>
124554051738,METHOD_RETURN,RET,2,EnhancedGenerateContentResponse:text:<returnValue>;Promise<string>,BY_VALUE,250,,,7,Promise<string>,Promise<string>
124554051739,METHOD_RETURN,RET,2,__ecma.Boolean;GoogleGenerativeAI | __ecma.Null;__ecma.Null;@google/generative-ai:GoogleGenerativeAI,BY_VALUE,261,,,4,__ecma.Boolean,ANY
124554051740,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051741,METHOD_RETURN,RET,0,services/ai/googleSheetsService:ts::program:GoogleSheetsService:<init>;GoogleSheetsService,BY_VALUE,4,,,4,GoogleSheetsService,ANY
124554051742,METHOD_RETURN,RET,2,RegExpMatchArray | __ecma.Null:<operator>.indexAccess:<returnValue>;__ecma.String:match:<returnValue>:<operator>.indexAccess:<returnValue>;__ecma.String,BY_VALUE,10,,,5,__ecma.String,__ecma.String
124554051743,METHOD_RETURN,RET,2,Promise<string>;__ecma.String,BY_VALUE,23,,,5,Promise<string>,ANY
124554051744,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051745,METHOD_RETURN,RET,28,parseFloat:<returnValue>;__ecma.Number,BY_VALUE,6,,,7,ANY,__ecma.Number
124554051746,METHOD_RETURN,RET,24,__ecma.String:replace:<returnValue>;__ecma.String,BY_VALUE,50,,,6,__ecma.String,__ecma.String
124554051747,METHOD_RETURN,RET,56,,BY_VALUE,110,,,6,ANY,ANY
124554051748,METHOD_RETURN,RET,39,JSON.parse:<returnValue>,BY_VALUE,63,,,6,ANY,JSON.parse:<returnValue>
124554051749,METHOD_RETURN,RET,0,,BY_VALUE,1,,,4,,ANY
124554051750,METHOD_RETURN,RET,0,services/ai/projectInsightsService:ts::program:ProjectInsightsService:<init>;ProjectInsightsService,BY_VALUE,9,,,4,ProjectInsightsService,ANY
